Section - Id,Section - Phase Cond,Section - Amp Rating,Section - Dist,Section - Phasing,Volts - Out,Volts - Drop,Into - Amps,Into - pf,% Ldg - Cont,% Ldg - Emer,In - kW,In - kvar,Into - kW,Into - kvar,Into - c.kVA,Into - Cust,Loss - kW,Loss - kvar,Load Cat,Desc
05201401_05201402,3-#6_CU_C,130,43,ABCN,118.2,0.1,106.7,87.9,82,82,0,0,1923,1042,4876,155,2,1,---,P216077 TO P244867
05201402_05201403,3-#6_CU_C,130,43.15,ABCN,118.1,0.1,106.7,87.9,82,82,0,0,1921,1041,4876,155,2,1,---,P244867 TO P216076
05201403_05201404,3-#6_CU_C,130,43.31,ABCN,118,0.1,106.7,87.9,82,82,10,5,1919,1040,4876,155,2,1,---,P216076 TO P190514
05201404_05201405,3-#6_CU_C,130,43.51,ABCN,117.8,0.2,106.2,87.9,82,82,5,3,1907,1035,4831,154,3,1,---,P190514 TO P216075
05201405_05201406,3-#6_CU_C,130,43.6,ABCN,117.7,0.1,105.9,87.9,81,81,0,0,1899,1031,4806,153,1,1,---,P216075 TO P417123
05201406_05201435,3-#6_CU_C,130,43.83,ABCN,117.6,0.2,98.7,87.8,76,76,0,0,1766,965,4186,140,3,1,---,P417123 TO P216074
05201435_05201436,3-#6_CU_C,130,44.3,ABCN,117.2,0.4,98.7,87.7,76,76,7,4,1763,964,4186,140,6,2,---,P216074 TO P216072
05201436_05201437,3-#6_CU_C,130,44.57,ABCN,117,0.2,98.3,87.7,76,76,0,0,1750,958,4151,135,3,1,---,P216072 TO P216071
05201437_05201438,3-#6_CU_C,130,44.65,ABCN,117,0.1,98.3,87.7,76,76,0,0,1747,957,4151,135,1,0,---,P216071 TO 520-1020G
05201697_05201698,3-#2_AL_C,180,42.62,ABCN,119.2,0,0.6,89.5,0,0,2,1,11,5,50,2,0,0,---,P515294 TO P228888
05201698_05201699,3-#2_AL_C,180,43.02,ABCN,119.2,0,0.5,89.5,0,0,9,4,9,4,40,1,0,0,---,P228888 TO P228889
05201760A_05201761,1C#2SAPECN,108,43.36, BCN,121.8,0,0.9,89.5,1,1,11,6,11,6,50,1,0,0,---,P322602 TO D4516568925
05201807A_05201815,1C#2SAPECN,108,36.17, BCN,122.1,0,0.4,89.5,0,0,6,3,6,3,25,2,0,0,---,P819638 TO D159152
05201955A_05201956,2ALPECNPID,115,17.42, BCN,123.6,0,0.9,89.5,1,1,6,3,11,6,50,2,0,0,---,P813713 TO D4560069720
05201956_05201957,1C#2SAPECN,108,17.61, BCN,123.6,0,0.4,89.5,0,0,6,3,6,3,25,1,0,0,---,D4560069720 TO D101034
05201967A_05201968,3-#2_AL_C,180,19.55,ABCN,121.9,0,5.1,89.5,3,3,0,0,96,48,430,16,0,0,---,P210979 TO P235943
05201968_05201969,3-#2_AL_B,180,19.65, BCN,122,0,0.9,89.5,0,0,0,0,11,6,50,3,0,0,---,P235943 TO P235973
05201968_05201972,3-#2_AL_C,180,19.77,ABCN,121.9,0,4.5,89.5,2,2,0,0,85,42,380,13,0,0,---,P235943 TO P210980
05201969_05201970,3-#2_AL_B,180,19.84, BCN,122,0,0.9,89.5,0,0,6,3,11,6,50,3,0,0,---,P235973 TO P235944
05201972_05201973,3-#2_AL_C,180,20.17,ABCN,121.9,0,3.5,89.5,2,2,0,0,66,33,295,10,0,0,---,P210980 TO P213447
05201972_05201999,3-#6_CU_C,130,20.16,ABCN,121.9,0,0.7,89.5,1,1,0,0,13,7,60,3,0,0,---,P210980 TO P310955
05201972_05202006,3-#4_CU_C,180,20.07,ABCN,121.9,0,0.3,89.5,0,0,0,0,6,3,25,0,0,0,---,P210980 TO P210981
05201973_05201974,3-#6_CU_C,130,20.42,ABCN,121.9,0,3.5,89.5,3,3,17,8,66,33,295,10,0,0,---,P213447 TO P169088
05201974_05201975,3-#6_CU_C,130,20.8,ABCN,121.9,0,2.6,89.5,2,2,0,0,49,24,220,9,0,0,---,P169088 TO P213448
05201975_05201976,3-#6_CU_C,130,21.06,ABCN,121.9,0,2.6,89.5,2,2,0,0,49,24,220,9,0,0,---,P213448 TO P213449
05201976_05201977,3-#6_CU_B,130,21.4,A CN,121.5,0,0.9,89.5,1,1,0,0,11,6,50,2,0,0,---,P213449 TO P515599
05201976_05201980,3-#6_CU_C,130,21.41,ABCN,121.9,0,0.8,89.5,1,1,0,0,16,8,70,4,0,0,---,P213449 TO P310891
05201976_05201989,3-#6_CU_C,130,21.35,ABCN,121.9,0,1.2,89.5,1,1,7,3,22,11,100,3,0,0,---,P213449 TO P213450
05201977_05201978,3-#2_AL_B,180,21.46,A CN,121.5,0,0.4,89.5,0,0,6,3,6,3,25,1,0,0,---,P515599 TO P207528
05201977_05201979,3-#6_CU_B,130,21.6,A CN,121.5,0,0.4,89.5,0,0,6,3,6,3,25,1,0,0,---,P515599 TO P515600
05201980_05201981,3-#6_CU_B,130,21.65, BCN,122,0,0.4,89.5,0,0,0,0,6,3,25,1,0,0,---,P310891 TO P310892
05201980_05201984,3-#6_CU_B,130,21.49,AB N,122.2,0,0.4,89.5,0,0,6,3,6,3,25,1,0,0,---,P310891 TO P716077
05201980_05201985,3-#4_CU_C,180,21.81,ABCN,121.9,0,0.2,89.5,0,0,2,1,4,2,20,2,0,0,---,P310891 TO P318665
05201981_05201982,3-#6_CU_B,130,21.89, BCN,122,0,0.4,89.5,0,0,0,0,6,3,25,1,0,0,---,P310892 TO P310893
05201982_05201983,3-#6_CU_B,130,22.1, BCN,122,0,0.4,89.5,0,0,6,3,6,3,25,1,0,0,---,P310893 TO P310894
05201985_05201986,3-#6_CU_B,130,22.21,A CN,121.5,0,0.2,89.5,0,0,0,0,2,1,10,1,0,0,---,P318665 TO P515601
05201986_05201987,3-#6_CU_B,130,22.54,A CN,121.5,0,0.2,89.5,0,0,0,0,2,1,10,1,0,0,---,P515601 TO P515602
05201987_05201988,3-#6_CU_B,130,22.86,A CN,121.5,0,0.2,89.5,0,0,2,1,2,1,10,1,0,0,---,P515602 TO P515603
05201989_05201990,3-#6_CU_C,130,21.59,ABCN,121.9,0,0.8,89.5,1,1,0,0,16,8,70,2,0,0,---,P213450 TO P413874
05201990_05201991,3-#2A5005C,180,21.91, BCN,122,0,0.1,89.5,0,0,1,1,1,1,5,1,0,0,---,P413874 TO P515187
05201990_05201992,3-#6_CU_C,130,21.84,ABCN,121.9,0,0.8,89.5,1,1,0,0,15,7,65,1,0,0,---,P413874 TO P413875
05201992_05201993,3-#6_CU_B,130,22.4,A CN,121.5,0,0.3,89.5,0,0,0,0,3,2,15,1,0,0,---,P413875 TO P414812
05201992_05201995,3-#6_CU_C,130,22.27,ABCN,121.9,0,0.6,89.5,0,0,0,0,11,6,50,0,0,0,---,P413875 TO P512652
05201993_05201994,3-#6_CU_B,130,22.66,A CN,121.5,0,0.3,89.5,0,0,3,2,3,2,15,1,0,0,---,P414812 TO P414813
05201995_05201996,3-#6_CU_C,130,22.45,ABCN,121.9,0,0.6,89.5,0,0,0,0,11,6,50,0,0,0,---,P512652 TO P512653
05201996_05201997,3-#6_CU_C,130,22.66,ABCN,121.9,0,0.6,89.5,0,0,0,0,11,6,50,0,0,0,---,P512653 TO P512654
05201997_05201998,3-#6_CU_C,130,22.71,ABCN,121.9,0,0.6,89.5,0,0,11,6,11,6,50,0,0,0,---,P512654 TO P513844
05201999_05202000,3-#6_CU_C,130,20.47,ABCN,121.9,0,0.7,89.5,1,1,0,0,13,7,60,3,0,0,---,P310955 TO P310956
05202000_05202001,3-#6_CU_C,130,20.72,ABCN,121.9,0,0.4,89.5,0,0,0,0,8,4,35,2,0,0,---,P310956 TO P310957
05202000_05202005,3-#6_CU_C,130,20.48,ABCN,121.9,0,0.3,89.5,0,0,6,3,6,3,25,1,0,0,---,P310956 TO CG199999
05202001_05202002,3-#2_AL_B,180,21.05, BCN,122,0,0.4,89.5,0,0,0,0,6,3,25,1,0,0,---,P310957 TO P190633
05202001_05202004,3-#2_AL_B,180,20.98,AB N,122.2,0,0.2,89.5,0,0,2,1,2,1,10,1,0,0,---,P310957 TO P239116
05202002_05202003,3-#2_AL_B,180,21.27, BCN,122,0,0.4,89.5,0,0,6,3,6,3,25,1,0,0,---,P190633 TO P190635
05202006_05202007,3-#4_CU_C,180,20.28,ABCN,121.9,0,0.3,89.5,0,0,6,3,6,3,25,0,0,0,---,P210981 TO P210982
05202012A_05202013,3-#2_AL_C,180,19.56,ABCN,121.2,0.1,138,99.3,77,77,6,3,2878,344,11015,368,1,1,---,520-35R TO P119028
05202013_05202014,3-#2_AL_C,180,19.68,ABCN,121.1,0.1,137.7,99.3,77,77,0,0,2871,341,10990,367,2,1,---,P119028 TO P138715
05202014_05202033,3-#2_AL_C,180,19.8,ABCN,121,0.1,133.3,99.4,74,74,0,0,2781,296,10590,356,2,1,---,P138715 TO P618163
05202033_05202034,3-#2_AL_C,180,19.88,ABCN,121,0,1,89.5,1,1,0,0,19,9,85,3,0,0,---,P618163 TO P107200
05202033_05202038,3-#2_AL_C,180,19.92,ABCN,121,0.1,132.4,99.5,74,74,7,3,2760,286,10505,353,2,1,---,P618163 TO P318161
05202038_05202039,3-#2_AL_C,180,20.03,ABCN,120.9,0.1,132,99.5,73,73,0,0,2752,281,10475,353,1,1,---,P318161 TO P119029
05202039_05202040,3-#2A5005C,180,20.23,ABCN,120.7,0.2,132,99.5,73,73,0,0,2750,281,10475,353,3,2,---,P119029 TO P119030
05202040_05202041,3-#2A5005C,180,20.43,ABCN,120.6,0.1,132,99.5,73,73,0,0,2747,279,10475,353,3,2,---,P119030 TO P119031
05202041_05202042,3-#2A5005C,180,20.85,ABCN,120.3,0.3,132,99.5,73,73,16,8,2744,278,10475,353,7,3,---,P119031 TO P214163
05202042_05202043,3-#2A5005C,180,21.62,ABCN,119.7,0.6,131,99.5,73,73,5,3,2718,265,10385,350,12,6,---,P214163 TO P119032
05202042_05202742,3-#6_CU_C,130,21.28,ABCN,120.3,0,0.2,89.5,0,0,3,2,3,2,15,2,0,0,---,P214163 TO P215375
05202043_05202044,3-#6_CU_C,130,21.76,ABCN,119.6,0.1,130.8,99.6,101,101,0,0,2700,256,10360,349,3,1,---,P119032 TO P119033
05202044_05202045,3-#6_CU_C,130,22.02,ABCN,119.3,0.3,130.8,99.6,101,101,0,0,2697,255,10360,349,6,2,---,P119033 TO P119034
05202045_05202046,3-#6_CU_C,130,22.15,ABCN,119.2,0.1,129.9,99.6,100,100,0,0,2675,245,10286,348,3,1,---,P119034 TO P119035
05202045_05202740,3-#6_CU_C,130,22.22,ABCN,119.3,0,0.9,89.5,1,1,0,0,16,8,75,1,0,0,---,P119034 TO P218576
05202046_05202047,3-#6_CU_C,130,22.35,ABCN,119.1,0.1,50.3,87.9,39,39,10,5,913,495,2717,43,1,0,---,P119035 TO P104077
05202046_05202184,3-#6_CU_C,130,22.36,ABCN,119.1,0.1,86.1,-99,66,66,0,0,1759,-251,7569,305,2,1,---,P119035 TO P119039
05202047_05202048,3-#6_CU_C,130,22.48,ABCN,119.1,0.1,49.8,87.9,38,38,0,0,903,490,2672,43,0,0,---,P104077 TO P119037
05202048_05202049,3-#6_CU_C,130,22.74,ABCN,119,0.1,49.8,87.9,38,38,0,0,902,490,2672,43,1,0,---,P119037 TO P119038
05202184_05202185,3-#6_CU_C,130,22.48,ABCN,119,0.1,86.1,-99,66,66,0,0,1757,-252,7569,305,1,0,---,P119039 TO P119040
05202185_05202186A,3-#6_CU_C,130,22.59,ABCN,119,0.1,86.1,-99,66,66,0,0,1756,-253,7569,305,1,0,---,P119040 TO 520-9
05202740_05202741,3-#6_CU_C,130,22.33,ABCN,119.3,0,0.9,89.5,1,1,16,8,16,8,75,1,0,0,---,P218576 TO P218577
05202751_05202751A,Generic PM Conductor,900,21.22,ABCN,121.4,0,2,85.1,0,0,0,0,36,22,0,0,0,0,---,PM 520-425M
05202757A_05202758,1C#2SAPECN,108,21.76, BCN,121.4,0,0.9,89.5,1,1,0,0,11,6,50,2,0,0,---,P135204 TO D148978
05202758_05202759,1C#2SAPECN,108,21.77, BCN,121.4,0,0.9,89.5,1,1,11,6,11,6,50,2,0,0,---,D148978 TO CG199999
05202766A_05202767,1C#2SAPECN,108,20.67,ABCN,121.4,0,1.2,89.5,1,1,17,8,22,11,100,3,0,0,---,P410679 TO D132046
05202767_05202768,1C#2SAPECN,108,20.97, BCN,121.5,0,0.4,89.5,0,0,6,3,6,3,25,1,0,0,---,D132046 TO D132991
FU 05201377_05201377A,Device Conductor 10A,10,39.92,AB N,121.8,0,0.9,89.5,9,9,0,0,11,6,50,1,0,0,---,P816655
FU 05201406_05201406A,Device Conductor 60A,60,43.61,ABCN,117.7,0,7.2,89.5,12,12,0,0,132,66,620,13,0,0,---,P417123
FU 05201970_05201970A,Device Conductor 15A,15,19.85, BCN,122,0,0.4,89.5,3,3,0,0,6,3,25,1,0,0,---,P235944
FU 05202014_05202014A,Device Conductor 40A,40,19.69,ABCN,121.1,0,4.7,89.6,12,12,0,0,88,44,400,11,0,0,---,P138715
FU 05202034_05202034A,Device Conductor 15A,15,19.89,ABCN,121,0,1,89.5,7,7,5,3,19,9,85,3,0,0,---,P107200
FU 05202049_05202049A,Device Conductor 75A,75,22.75,ABCN,119,0,49.8,87.9,66,66,5,3,901,490,2672,43,0,0,---,P119038
FU 05202186A_05202186,Device Conductor 125A,125,22.6,ABCN,119,0,86.1,-99,69,69,0,0,1755,-253,7569,305,0,0,---,P30973
RG 05201438_05201438A,Device Conductor 200A,200,44.66,ABCN,117,0,98.3,87.7,49,49,0,0,1746,956,4151,135,0,0,---,520-1020G
05201377A_05201378,1C#2SAPECN,108,40.18,AB N,121.8,0,0.9,89.5,1,1,11,6,11,6,50,1,0,0,---,P816655 TO D4563068940
05201406A_05201407,3-#4_CU_C,180,43.73,ABCN,117.7,0,7.2,89.5,4,4,5,3,132,66,620,13,0,0,---,P417123 TO P417124
05201407_05201408,3-#4_CU_C,180,44.03,ABCN,117.7,0,6.9,89.5,4,4,0,0,126,63,595,11,0,0,---,P417124 TO P417125
05201408_05201409,3-#4_CU_C,180,44.75,ABCN,117.7,0,6.9,89.5,4,4,0,0,126,63,595,11,0,0,---,P417125 TO P417126
05201409_05201410,3-#4_CU_C,180,45.07,ABCN,117.7,0,6.9,89.5,4,4,0,0,126,63,595,11,0,0,---,P417126 TO P417127
05201410_05201411,3-#4_CU_C,180,45.51,ABCN,117.7,0,6.9,89.5,4,4,0,0,126,63,595,11,0,0,---,P417127 TO P417128
05201411_05201412,3-#4_CU_C,180,45.78,ABCN,117.7,0,6.9,89.5,4,4,0,0,126,63,595,11,0,0,---,P417128 TO P417129
05201412_05201413,3-#4_CU_C,180,46.2,ABCN,117.7,0,5,89.5,3,3,0,0,91,45,430,8,0,0,---,P417129 TO P417130
05201412_05201430,3-#4_CU_C,180,46.21,ABCN,117.7,0,1.9,89.5,1,1,0,0,35,17,165,3,0,0,---,P417129 TO P417132
05201413_05201414,3-#2_AL_C,180,46.31,ABCN,117.7,0,0.5,89.5,0,0,10,5,10,5,45,1,0,0,---,P417130 TO P171491
05201413_05201415,3-#2_AL_C,180,46.38,ABCN,117.7,0,4.5,89.5,2,2,0,0,82,41,385,7,0,0,---,P417130 TO P417131
05201415_05201416,3-#2_AL_C,180,46.74,ABCN,117.6,0,4.5,89.5,2,2,2,1,82,41,385,7,0,0,---,P417131 TO P417397
05201416_05201417,3-#2_AL_C,180,47,ABCN,117.6,0,4.4,89.5,2,2,0,0,80,40,375,6,0,0,---,P417397 TO P228946
05201417_05201418,3-#2_AL_B,180,47.2, BCN,117.6,0,0.4,89.5,0,0,5,3,5,3,25,1,0,0,---,P228946 TO P228948
05201417_05201419,3-#2_AL_C,180,47.33,ABCN,117.6,0,4.1,89.5,2,2,16,8,74,37,350,5,0,0,---,P228946 TO P228947
05201419_05201420,3-#2_AL_C,180,47.48,ABCN,117.6,0,3.2,89.5,2,2,0,0,58,29,275,3,0,0,---,P228947 TO P321096
05201420_05201421,3-#2_AL_C,180,47.68,ABCN,117.6,0,3.2,89.5,2,2,0,0,58,29,275,3,0,0,---,P321096 TO P321097
05201421_05201422,3-#2_AL_C,180,47.81,ABCN,117.6,0,0.6,89.5,0,0,11,5,11,5,50,1,0,0,---,P321097 TO P321098
05201421_05201423,3-#2_AL_C,180,48.08,ABCN,117.6,0,2.6,89.5,1,1,0,0,48,24,225,2,0,0,---,P321097 TO P101229
05201423_05201424,3-#2_AL_C,180,48.37,ABCN,117.6,0,2.6,89.5,1,1,0,0,48,24,225,2,0,0,---,P101229 TO P101230
05201424_05201425,3-#2_AL_C,180,48.65,ABCN,117.6,0,2.6,89.5,1,1,0,0,48,24,225,2,0,0,---,P101230 TO P101231
05201425_05201426,3-#2_AL_C,180,48.88,ABCN,117.6,0,2.6,89.5,1,1,16,8,48,24,225,2,0,0,---,P101231 TO P101232
05201426_05201427,3-#2_AL_C,180,49.11,ABCN,117.6,0,1.7,89.5,1,1,0,0,32,16,150,1,0,0,---,P101232 TO P161800
05201427_05201428,3-#2_AL_C,180,49.33,ABCN,117.6,0,1.7,89.5,1,1,0,0,32,16,150,1,0,0,---,P161800 TO P161801
05201428_05201429,3-#2_AL_C,180,49.78,ABCN,117.6,0,1.7,89.5,1,1,32,16,32,16,150,1,0,0,---,P161801 TO P161802
05201430_05201431,3-#4_CU_C,180,46.52,ABCN,117.7,0,1.9,89.5,1,1,0,0,35,17,165,3,0,0,---,P417132 TO P417133
05201431_05201432,3-#4_CU_C,180,46.69,ABCN,117.7,0,1.9,89.5,1,1,0,0,35,17,165,3,0,0,---,P417133 TO P417134
05201432_05201433,3-#4_CU_C,180,47,ABCN,117.7,0,1.7,89.5,1,1,32,16,32,16,150,0,0,0,---,P417134 TO P419965
05201432_05201434,3-#4_CU_B,180,46.98,AB N,117.5,0,0.3,89.5,0,0,3,2,3,2,15,3,0,0,---,P417134 TO P417135
05201438A_05201439,3-#6_CU_C,130,44.75,ABCN,124.6,0.1,92.2,87.7,71,71,0,0,1746,956,4151,135,1,0,---,520-1020G TO P216070
05201439_05201440,3-#6_CU_C,130,44.87,ABCN,124.6,0.1,92.2,87.7,71,71,0,0,1745,956,4151,135,1,0,---,P216070 TO P236016
05201440_05201441,3-#6_CU_C,130,44.96,ABCN,124.6,0,0.3,89.5,0,0,0,0,6,3,25,1,0,0,---,P236016 TO P236017
05201440_05201444,3-#6_CU_C,130,45,ABCN,124.5,0.1,91.9,87.7,71,71,0,0,1738,953,4126,134,1,1,---,P236016 TO P216069
05201441_05201442,3-#6_CU_C,130,45.02,ABCN,124.6,0,0.3,89.5,0,0,0,0,6,3,25,1,0,0,---,P236017 TO P236018
05201442_05201443,3-#6_CU_C,130,45.08,ABCN,124.6,0,0.3,89.5,0,0,6,3,6,3,25,1,0,0,---,P236018 TO P2316019
05201444_05201445,3-#6_CU_C,130,45.33,ABCN,124.2,0.2,91.9,87.7,71,71,0,0,1736,952,4126,134,3,1,---,P216069 TO P216067
05201445_05201446,3-#6_CU_C,130,45.47,ABCN,124.1,0.1,91.6,87.7,70,70,0,0,1728,949,4106,133,1,1,---,P216067 TO P216066
05201445_05201696,3-#6_CU_C,130,45.67,ABCN,124.2,0,0.2,89.5,0,0,5,2,5,2,20,1,0,0,---,P216067 TO P216068
05201446_05201447,3-#6_CU_C,130,45.61,ABCN,124,0.1,91.6,87.7,70,70,0,0,1727,948,4106,133,2,1,---,P216066 TO P216065
05201447_05201448,3-#6_CU_C,130,46.1,ABCN,123.7,0.3,91.6,87.7,70,70,0,0,1725,947,4106,133,5,2,---,P216065 TO P216064
05201448_05201494,3-#6_CU_C,130,46.27,ABCN,123.6,0.1,82.1,87.4,63,63,0,0,1538,855,3306,102,1,1,---,P216064 TO P216063
05201494_05201495,3-#6_CU_C,130,46.58,ABCN,123.4,0.2,82.1,87.4,63,63,0,0,1537,854,3306,102,3,1,---,P216063 TO 520-7
05201970A_05201971,1C#2SAPECN,108,19.99, BCN,122,0,0.4,89.5,0,0,6,3,6,3,25,1,0,0,---,P235944 TO D141143
05202014A_05202015,1C#2SAPECN,108,20.25,ABCN,121.1,0,4.7,89.6,4,4,0,0,88,44,400,11,0,0,---,P138715 TO H107653
05202015_05202016,1C#2SAPECN,108,20.3, BCN,121.2,0,0.9,89.5,1,1,6,3,11,5,50,2,0,0,---,H107653 TO D140217
05202015_05202018,1C#2SAPECN,108,20.63,AB N,121.4,0,0.4,89.5,0,0,6,3,6,3,25,1,0,0,---,H107653 TO D136050
05202015_05202019,1C#2SAPECN,108,21.08,ABCN,121.1,0,3.8,89.5,4,4,0,0,72,36,325,8,0,0,---,H107653 TO H107654
05202016_05202017,1C#2SAPECN,108,21.11, BCN,121.2,0,0.4,89.5,0,0,6,3,6,3,25,1,0,0,---,D140217 TO D156695
05202019_05202020,1C#2SAPECN,108,21.77, BCN,121.2,0,0.4,89.5,0,0,6,3,6,3,25,1,0,0,---,H107654 TO D120566
05202019_05202021,1C#2SAPECN,108,21.85,A CN,120.7,0,2.2,89.5,2,2,5,3,27,14,125,5,0,0,---,H107654 TO D122355
05202019_05202026,1C#2SAPECN,108,21.38,ABCN,121.1,0,2.1,89.5,2,2,0,0,39,19,175,2,0,0,---,H107654 TO H107655
05202021_05202022,1C#2SAPECN,108,22.18,A CN,120.7,0,1.8,89.5,2,2,5,3,22,11,100,5,0,0,---,D122355 TO D132294
05202022_05202023,1C#2SAPECN,108,22.6,A CN,120.7,0,1.3,89.5,1,1,5,3,16,8,75,2,0,0,---,D132294 TO D143639
05202023_05202024,1C#2SAPECN,108,22.87,A CN,120.7,0,0.9,89.5,1,1,5,3,11,5,50,2,0,0,---,D143639 TO D199011
05202024_05202025,1C#2SAPECN,108,23.24,A CN,120.7,0,0.4,89.5,0,0,5,3,5,3,25,1,0,0,---,D199011 TO D201934
05202026_05202027,1C#2SAPECN,108,21.58,ABCN,121.1,0,0.9,89.5,1,1,17,8,17,8,75,0,0,0,---,H107655 TO D137771
05202026_05202028,1C#2SAPECN,108,21.99,ABCN,121.1,0,1.2,89.5,1,1,0,0,22,11,100,2,0,0,---,H107655 TO H107656
05202028_05202029,1C#2SAPECN,108,22.3,ABCN,121.1,0,1.2,89.5,1,1,0,0,22,11,100,2,0,0,---,H107656 TO H107657
05202029_05202030,1C#2SAPECN,108,22.65,ABCN,121.1,0,1.2,89.5,1,1,0,0,22,11,100,2,0,0,---,H107657 TO H107658
05202030_05202031,1C#2SAPECN,108,22.78,ABCN,121.1,0,0.9,89.5,1,1,17,8,17,8,75,1,0,0,---,H107658 TO D111930
05202030_05202032,1C#2SAPECN,108,22.86,AB N,121.4,0,0.4,89.5,0,0,6,3,6,3,25,1,0,0,---,H107658 TO D117343
05202034A_05202035,3-#2_AL_C,180,20.15,ABCN,121,0,0.7,89.5,0,0,3,2,13,7,60,2,0,0,---,P107200 TO P160764
05202035_05202036,3-#2_AL_C,180,20.38,ABCN,121,0,0.5,89.5,0,0,0,0,10,5,45,1,0,0,---,P160764 TO P160765
05202036_05202037,3-#2_AL_C,180,20.58,ABCN,121,0,0.5,89.5,0,0,10,5,10,5,45,1,0,0,---,P160765 TO P107202
05202049A_05202050,3-#2_AL_C,180,23.3,ABCN,118.8,0.1,49.5,87.9,27,27,0,0,896,487,2647,42,1,1,---,P119038 TO P618524
05202050_05202051,3-#2_AL_C,180,23.5,ABCN,118.8,0.1,49.5,87.9,27,27,0,0,895,486,2647,42,0,0,---,P618524 TO P618525
05202051_05202054,3-#2_AL_C,180,23.75,ABCN,118.7,0.1,49.5,87.9,27,27,0,0,895,486,2647,42,0,0,---,P618525 TO P812197
05202054_05202055,3-#2_AL_C,180,24.19,ABCN,118.6,0.1,49.5,87.9,27,27,0,0,894,486,2647,42,1,0,---,P812197 TO P812198
05202055_05202056,3-#2_AL_C,180,24.62,ABCN,118.5,0.1,49.5,87.9,27,27,0,0,893,485,2647,42,1,0,---,P812198 TO P812199
05202056_05202057,3-#2_AL_C,180,24.87,ABCN,118.4,0.1,49.5,87.9,27,27,0,0,892,485,2647,42,0,0,---,P812199 TO P812200
05202057_05202058,3-#2_AL_C,180,25.23,ABCN,118.3,0.1,49.5,87.9,27,27,0,0,892,484,2647,42,1,0,---,P812200 TO P812201
05202058_05202059,3-#2_AL_C,180,25.49,ABCN,118.3,0.1,49.5,87.9,27,27,0,0,891,484,2647,42,1,0,---,P812201 TO P812202
05202059_05202060,3-#2_AL_C,180,25.77,ABCN,118.2,0.1,49.5,87.9,27,27,10,5,891,484,2647,42,1,0,---,P812202 TO P812203
05202060_05202061,3-#2_AL_C,180,26.04,ABCN,118.1,0.1,48.9,87.9,27,27,0,0,880,479,2602,41,1,0,---,P812203 TO P812204
05202061_05202062,3-#2_AL_C,180,26.14,ABCN,118.1,0,0.5,89.5,0,0,10,5,10,5,45,0,0,0,---,P812204 TO P239281
05202061_05202063,3-#2_AL_C,180,26.43,ABCN,118,0.1,48.4,87.8,27,27,0,0,870,474,2557,41,1,0,---,P812204 TO P812205
05202063_05202064,3-#2_AL_C,180,26.75,ABCN,118,0,27.1,86.4,15,15,0,0,478,278,720,5,0,0,---,P812205 TO P812206
05202063_05202084,3-#2_AL_C,180,26.66,ABCN,118,0,21.4,89.5,12,12,0,0,392,195,1837,36,0,0,---,P812205 TO P812212
05202064_05202065,3-#2_AL_C,180,26.84,ABCN,118,0,3.5,89.5,2,2,64,32,64,32,300,0,0,0,---,P812206 TO P323108
05202064_05202066,3-#2_AL_C,180,27.48,ABCN,117.9,0.1,23.6,85.9,13,13,0,0,414,247,420,5,0,0,---,P812206 TO P812208
05202066_05202067,3-#2_AL_C,180,27.74,ABCN,117.9,0,23.6,85.9,13,13,0,0,413,246,420,5,0,0,---,P812208 TO P812209
05202067_05202068,3-#2_AL_C,180,28.02,ABCN,117.8,0,23.6,85.9,13,13,0,0,413,246,420,5,0,0,---,P812209 TO P812210
05202068_05202069,3-#2_AL_C,180,28.42,ABCN,117.8,0.1,23.6,85.9,13,13,333,206,413,246,420,5,0,0,---,P812210 TO P812211
05202069_05202070,3-#2_AL_C,180,28.8,ABCN,117.8,0,4.4,89.5,2,2,5,3,80,40,375,2,0,0,---,P812211 TO P109453
05202070_05202071,3-#2_AL_C,180,29.16,ABCN,117.8,0,4.1,89.5,2,2,0,0,74,37,350,1,0,0,---,P109453 TO P109454
05202071_05202072,3-#2_AL_C,180,29.28,ABCN,117.8,0,4.1,89.5,2,2,0,0,74,37,350,1,0,0,---,P109454 TO P109455
05202072_05202073,3-#2_AL_C,180,29.51,ABCN,117.7,0,4.1,89.5,2,2,0,0,74,37,350,1,0,0,---,P109455 TO P109457
05202073_05202074,3-#2_AL_C,180,29.73,ABCN,117.7,0,4.1,89.5,2,2,0,0,74,37,350,1,0,0,---,P109457 TO P109458
05202074_05202075,3-#2_AL_C,180,30.08,ABCN,117.7,0,3.5,89.5,2,2,0,0,64,32,300,1,0,0,---,P109458 TO P109460
05202074_05202081,3-#2_AL_C,180,29.96,ABCN,117.7,0,0.6,89.5,0,0,0,0,11,5,50,0,0,0,---,P109458 TO P109459
05202075_05202076,3-#2_AL_C,180,30.47,ABCN,117.7,0,3.5,89.5,2,2,0,0,64,32,300,1,0,0,---,P109460 TO P109461
05202076_05202077,3-#2_AL_C,180,30.98,ABCN,117.7,0,3.5,89.5,2,2,0,0,64,32,300,1,0,0,---,P109461 TO P109462
05202077_05202078,3-#2_AL_C,180,31.18,ABCN,117.7,0,3.5,89.5,2,2,0,0,64,32,300,1,0,0,---,P109462 TO P109463
05202078_05202079,3-#2_AL_C,180,31.47,ABCN,117.7,0,3.5,89.5,2,2,0,0,64,32,300,1,0,0,---,P109463 TO P109464
