Section - Id,Section - Phase Cond,Section - Amp Rating,Section - Dist,Section - Phasing,Volts - Out,Volts - Drop,Into - Amps,Into - pf,% Ldg - Cont,% Ldg - Emer,In - kW,In - kvar,Into - kW,Into - kvar,Into - c.kVA,Into - Cust,Loss - kW,Loss - kvar,Load Cat,Desc
04804802_04804806,1C#2SAPECN,108,12.31,  CN,121.8,0,3.5,99.5,3,3,25,2,25,2,50,0,0,0,---,H125122 TO D198506
04804802_04804807,2/0AL_PECN,158,12.7,ABCN,121.8,0,13,99.5,8,8,0,0,272,26,550,53,0,0,---,H125122 TO H125367
04804803_04804804,1C#2SAPECN,108,13.06,A  N,121.9,0,5.3,99.5,5,5,37,4,37,4,75,0,0,0,---,D198508 TO D198510
04804807_04804808,1C#2SAPECN,108,12.95,A  N,121.9,0,3.5,99.5,3,3,25,2,25,2,50,1,0,0,---,H125367 TO D198504
04804807_04804809,1C#2SAPECN,108,12.77, B N,121.8,0,3.5,99.5,3,3,25,2,25,2,50,0,0,0,---,H125367 TO D198503
04804807_04804810,2/0AL_PECN,158,13.25,ABCN,121.8,0,10.6,99.5,7,7,0,0,223,22,450,52,0,0,---,H125367 TO H125120
04804810_04804811,1C#2SAPECN,108,13.46,  CN,121.7,0,3.5,99.5,3,3,25,2,25,2,50,0,0,0,---,H125120 TO D198502
04804810_04804812,1C#2SAPECN,108,13.44,A  N,121.9,0,3.5,99.5,3,3,25,2,25,2,50,15,0,0,---,H125120 TO D198500
04804810_04804813,2/0AL_PECN,158,13.84,ABCN,121.8,0,8.2,99.5,5,5,0,0,173,17,350,37,0,0,---,H125120 TO H125119
04804813_04804814,1C#2SAPECN,108,14.21,ABCN,121.8,0,1.8,99.5,2,2,37,4,37,4,75,0,0,0,---,H125119 TO D153395
04804813_04804815,1C#2SAPECN,108,14.01,  CN,121.7,0,3.5,99.5,3,3,25,2,25,2,50,8,0,0,---,H125119 TO D198499
04804813_04804816,2/0AL_PECN,158,14.47,ABCN,121.8,0,5.3,99.5,3,3,0,0,111,11,225,29,0,0,---,H125119 TO H125117
04804816_04804817,1C#2SAPECN,108,14.52, B N,121.8,0,8.8,99.5,8,8,37,4,62,6,125,11,0,0,---,H125117 TO D198497
04804816_04804819,2/0AL_PECN,158,15.31,ABCN,121.8,0,2.4,99.5,1,1,0,0,50,5,100,18,0,0,---,H125117 TO H111049
04804817_04804818,1C#2SAPECN,108,14.71, B N,121.8,0,3.5,99.5,3,3,25,2,25,2,50,7,0,0,---,D198497 TO D198495
04804819_04804820,1C#2SAPECN,108,15.54,  CN,121.7,0,1.8,99.5,2,2,12,1,12,1,25,5,0,0,---,H111049 TO D121428
04804819_04804821,1C#2SAPECN,108,15.56,A  N,121.8,0,5.3,99.5,5,5,37,4,37,4,75,13,0,0,---,H111049 TO D198496
04804822_04804823,3-#6_CU_C,130,12.33,ABCN,121.8,0,14.7,99.5,11,11,0,0,309,30,625,229,0,0,---,P933564 TO P933580
04804823_04804824,3-#6_CU_C,130,12.46,ABCN,121.8,0,14.7,99.5,11,11,0,0,309,30,625,229,0,0,---,P933580 TO P933578
04804824_04804825,3-#6_CU_C,130,12.58,ABCN,121.8,0,14.7,99.5,11,11,12,1,309,30,625,229,0,0,---,P933578 TO P933577
04804825_04804826,3-#4_CU_C,180,12.76,ABCN,121.7,0,14.1,99.5,8,8,0,0,296,29,600,221,0,0,---,P933577 TO P933559
04804826_04804827,3-#6_CU_C,130,12.88,ABCN,121.7,0,14.1,99.5,11,11,0,0,296,29,600,221,0,0,---,P933559 TO P933556
04804827_04804828,3-#6_CU_C,130,12.96,ABCN,121.7,0,12.9,99.5,10,10,25,2,272,26,550,198,0,0,---,P933556 TO P195247
04804827_04804884,3-#6_CU_C,130,12.96,AB N,121.8,0,1.8,99.5,1,1,0,0,25,2,50,23,0,0,---,P933556 TO P933557
04804828_04804829,3-#6_CU_C,130,13.03,ABCN,121.7,0,11.8,99.5,9,9,0,0,247,24,500,196,0,0,---,P195247 TO P195246
04804829_04804830,3-#6_CU_C,130,13.3,ABCN,121.7,0,11.8,99.5,9,9,0,0,247,24,500,196,0,0,---,P195246 TO P195243
04804830_04804831,3-#6_CU_C,130,13.53,ABCN,121.7,0,11.8,99.5,9,9,0,0,247,24,500,196,0,0,---,P195243 TO P933555
04804831_04804832,3-#6_CU_C,130,13.61,ABCN,121.7,0,1.2,99.5,1,1,12,1,25,2,50,14,0,0,---,P933555 TO P933554
04804831_04804835,3-#6_CU_C,130,13.67,ABCN,121.7,0,10.6,99.5,8,8,0,0,222,22,450,182,0,0,---,P933555 TO P933553
04804832_04804833,3-#4_CU_C,180,13.73,ABCN,121.7,0,0.6,99.5,0,0,0,0,12,1,25,8,0,0,---,P933554 TO P933549
04804833_04804834,3-#4_CU_C,180,13.85,ABCN,121.7,0,0.6,99.5,0,0,12,1,12,1,25,8,0,0,---,P933549 TO P933550
04804835_04804836,3-#6_CU_C,130,13.83,ABCN,121.6,0,10.6,99.5,8,8,0,0,222,22,450,182,0,0,---,P933553 TO P933552
04804836_04804837,3-#6_CU_C,130,13.98,ABCN,121.6,0,10.6,99.5,8,8,0,0,222,22,450,182,0,0,---,P933552 TO P933548
04804837_04804838,3-#6_CU_C,130,14.12, BCN,121.6,0,0.9,99.5,1,1,0,0,12,1,25,12,0,0,---,P933548 TO P933540
04804837_04804840,3-#4_CU_C,180,14.07,ABCN,121.6,0,1.2,99.5,1,1,0,0,25,2,50,34,0,0,---,P933548 TO P933547
04804837_04804846,3-#6_CU_C,130,14.13,ABCN,121.6,0,8.8,99.5,7,7,0,0,185,18,375,136,0,0,---,P933548 TO P933541
04804838_04804839,3-#6_CU_C,130,14.25, BCN,121.6,0,0.9,99.5,1,1,12,1,12,1,25,12,0,0,---,P933540 TO P931087
04804840_04804841,3-#4_CU_C,180,14.25,ABCN,121.6,0,1.2,99.5,1,1,0,0,25,2,50,34,0,0,---,P933547 TO P933546
04804841_04804842,3-#4_CU_C,180,14.26,ABCN,121.6,0,0.6,99.5,0,0,12,1,12,1,25,18,0,0,---,P933546 TO CG199999
04804841_04804843,3-#4_CU_C,180,14.37,ABCN,121.6,0,0.6,99.5,0,0,0,0,12,1,25,16,0,0,---,P933546 TO P933545
04804843_04804844,3-#4_CU_C,180,14.5,ABCN,121.6,0,0.6,99.5,0,0,0,0,12,1,25,16,0,0,---,P933545 TO P933544
04804844_04804845,3-#4_CU_C,180,14.63,ABCN,121.6,0,0.6,99.5,0,0,12,1,12,1,25,16,0,0,---,P933544 TO P933543
04804846_04804847,3-#6_CU_C,130,14.29,ABCN,121.6,0,8.8,99.5,7,7,0,0,185,18,375,136,0,0,---,P933541 TO P931078
04804847_04804848,3-#6_CU_C,130,14.38,AB N,121.6,0,1.8,99.5,1,1,0,0,25,2,50,17,0,0,---,P931078 TO P931101
04804847_04804853,3-#4_CU_C,180,14.44, BCN,121.6,0,3.5,99.5,2,2,12,1,49,5,100,24,0,0,---,P931078 TO P933539
04804847_04804860,3-#6_CU_C,130,14.4,ABCN,121.6,0,5.3,99.5,4,4,0,0,111,11,225,95,0,0,---,P931078 TO P931063
04804848_04804849,3-#6_CU_C,130,14.55,AB N,121.6,0,1.8,99.5,1,1,0,0,25,2,50,17,0,0,---,P931101 TO P2062869223
04804849_04804850,3-#6_CU_C,130,14.68,AB N,121.6,0,1.8,99.5,1,1,0,0,25,2,50,17,0,0,---,P2062869223 TO P931113
04804850_04804851,3-#4_CU_C,180,14.8,AB N,121.6,0,0.9,99.5,0,0,12,1,12,1,25,5,0,0,---,P931113 TO P931064
04804850_04804852,3-#6_CU_B,130,14.69,AB N,121.6,0,0.9,99.5,1,1,12,1,12,1,25,12,0,0,---,P931113 TO CG199999
04804853_04804854,3-#4_CU_C,180,14.57, BCN,121.6,0,2.6,99.5,1,1,0,0,37,4,75,15,0,0,---,P933539 TO P933538
04804854_04804855,3-#4_CU_C,180,14.69, BCN,121.6,0,2.6,99.5,1,1,0,0,37,4,75,15,0,0,---,P933538 TO P933537
04804855_04804856,3-#4_CU_C,180,14.7, BCN,121.6,0,1.8,99.5,1,1,25,2,25,2,50,9,0,0,---,P933537 TO CG199999
04804855_04804857,3-#4_CU_C,180,14.81, BCN,121.6,0,0.9,99.5,0,0,0,0,12,1,25,6,0,0,---,P933537 TO P933536
04804857_04804858,3-#4_CU_C,180,14.99, BCN,121.6,0,0.9,99.5,0,0,12,1,12,1,25,6,0,0,---,P933536 TO P933535
04804858_04804859,3-#4_CU_C,180,15.09, BCN,121.6,0,0,100,0,0,0,0,0,0,0,0,0,0,---,P933535 TO P933534
04804860_04804861,3-#6_CU_C,130,14.61,ABCN,121.6,0,5.3,99.5,4,4,0,0,111,11,225,95,0,0,---,P931063 TO P931062
04804861_04804862,3-#4_CU_C,180,14.75,A CN,121.6,0,5.3,99.5,3,3,0,0,74,7,150,60,0,0,---,P931062 TO P931065
04804861_04804878,3-#4_CU_C,180,14.74,AB N,121.6,0,2.6,99.5,1,1,0,0,37,4,75,35,0,0,---,P931062 TO P931083
04804862_04804863,3-#4_CU_B,180,14.87,A CN,121.6,0,5.3,99.5,3,3,0,0,74,7,150,60,0,0,---,P931065 TO P933528
04804863_04804864,3-#4_CU_C,180,15,A CN,121.6,0,5.3,99.5,3,3,12,1,74,7,150,60,0,0,---,P933528 TO P933529
04804864_04804865,3-#4_CU_C,180,15.12,A CN,121.6,0,4.4,99.5,2,2,12,1,62,6,125,53,0,0,---,P933529 TO P2069769180
04804865_04804866,3-#4_CU_B,180,15.27,A CN,121.6,0,3.5,99.5,2,2,0,0,49,5,100,52,0,0,---,P2069769180 TO P933530
04804866_04804867,3-#4_CU_C,180,15.58,A CN,121.6,0,1.8,99.5,1,1,0,0,25,2,50,38,0,0,---,P933530 TO P933526
04804866_04804875,3-#4_CU_B,180,15.4,A CN,121.6,0,1.8,99.5,1,1,0,0,25,2,50,14,0,0,---,P933530 TO P933531
04804867_04804868,3-#6_CU_B,130,15.71,A CN,121.6,0,0.9,99.5,1,1,0,0,12,1,25,19,0,0,---,P933526 TO P933525
04804867_04804871,3-#4_CU_B,180,15.73,A CN,121.6,0,0.9,99.5,0,0,0,0,12,1,25,19,0,0,---,P933526 TO P933527
04804868_04804869,3-#6_CU_B,130,15.83,A CN,121.6,0,0.9,99.5,1,1,0,0,12,1,25,19,0,0,---,P933525 TO P933524
04804869_04804870,3-#6_CU_B,130,15.95,A CN,121.6,0,0.9,99.5,1,1,12,1,12,1,25,19,0,0,---,P933524 TO P933523
04804871_04804872,3-#4_CU_B,180,15.85,A CN,121.6,0,0.9,99.5,0,0,12,1,12,1,25,19,0,0,---,P933527 TO P931072
04804872_04804873,3-#4_CU_C,180,15.97,A CN,121.6,0,0,100,0,0,0,0,0,0,0,0,0,0,---,P931072 TO P931115
04804873_04804874,3-#4_CU_B,180,16.09,A CN,121.6,0,0,100,0,0,0,0,0,0,0,0,0,0,---,P931115 TO P931081
04804875_04804876,3-#4_CU_B,180,15.52,A CN,121.6,0,1.8,99.5,1,1,0,0,25,2,50,14,0,0,---,P933531 TO P933532
04804876_04804877,3-#4_CU_B,180,15.53,A CN,121.6,0,1.8,99.5,1,1,25,2,25,2,50,14,0,0,---,P933532 TO CG199999
04804878_04804879,3-#4_CU_C,180,14.87,AB N,121.6,0,2.6,99.5,1,1,0,0,37,4,75,35,0,0,---,P931083 TO P931121
04804879_04804880,3-#4_CU_C,180,14.99,AB N,121.6,0,2.6,99.5,1,1,12,1,37,4,75,35,0,0,---,P931121 TO P931118
04804880_04804881,3-#4_CU_C,180,15.11,AB N,121.6,0,1.8,99.5,1,1,0,0,25,2,50,11,0,0,---,P931118 TO P931093
04804881_04804882,3-#4_CU_C,180,15.23,AB N,121.6,0,1.8,99.5,1,1,0,0,25,2,50,11,0,0,---,P931093 TO P931092
04804882_04804883,3-#4_CU_C,180,15.33,AB N,121.6,0,1.8,99.5,1,1,25,2,25,2,50,11,0,0,---,P931092 TO P931114
04804884_04804885,3-#6_CU_C,130,13.08,AB N,121.8,0,1.8,99.5,1,1,0,0,25,2,50,23,0,0,---,P933557 TO P933558
04804885_04804886,3-#6_CU_C,130,13.19,AB N,121.8,0,1.8,99.5,1,1,0,0,25,2,50,23,0,0,---,P933558 TO P933561
04804886_04804887,3-#6_CU_C,130,13.2,AB N,121.8,0,1.8,99.5,1,1,25,2,25,2,50,23,0,0,---,P933561 TO CG199999
04804888_04804889,3-#4_CU_C,180,12.16,ABCN,121.8,0,4.3,99.7,2,2,0,0,91,6,175,43,0,0,---,P37281 TO P195249
04804888_04804905,3-#4_CU_C,180,12.08,ABCN,121.8,0,17.7,99.5,10,10,0,0,371,36,749,196,0,0,---,P37281 TO P237033
04804889_04804890,3-#4_CU_B,180,12.3, BCN,121.8,0,0.9,99.5,0,0,12,1,12,1,25,7,0,0,---,P195249 TO P933562
04804889_04804891,3-#4_CU_B,180,12.24,A CN,121.8,0,5.6,99.8,3,3,0,0,79,5,150,36,0,0,---,P195249 TO P2051169215
04804891_04804892,3-#4_CU_B,180,12.37,A CN,121.8,0,5.6,99.8,3,3,0,0,79,5,150,36,0,0,---,P2051169215 TO P931737
04804892_04804893,3-#6_CU_B,130,12.54,A CN,121.8,0,1.8,99.5,1,1,0,0,25,2,50,16,0,0,---,P931737 TO P931648
04804892_04804897,3-#4_CU_B,180,12.57,A CN,121.8,0,3.8,99.9,2,2,25,2,54,3,100,20,0,0,---,P931737 TO P931738
04804893_04804894,3-#6_CU_B,130,12.67,A CN,121.8,0,1.8,99.5,1,1,0,0,25,2,50,16,0,0,---,P931648 TO P931647
04804894_04804895,3-#6_CU_B,130,12.68,A CN,121.8,0,0.9,99.5,1,1,12,1,12,1,25,9,0,0,---,P931647 TO CG199999
04804894_04804896,3-#4_CU_B,180,12.83,A CN,121.8,0,0.9,99.5,0,0,12,1,12,1,25,7,0,0,---,P931647 TO P2055769209
04804897_04804898,3-#4_CU_B,180,12.68,A CN,121.8,0,2.1,100,1,1,0,0,29,0,50,13,0,0,---,P931738 TO P931750
04804898_04804899,3-#6_CU_B,130,12.77,A CN,121.8,0,1.8,99.5,1,1,0,0,25,2,50,13,0,0,---,P931750 TO P931739
04804898_04804902,3-#4_CU_B,180,12.87,A CN,121.8,0,0.3,-91.3,0,0,0,0,4,-2,0,0,0,0,---,P931750 TO P931639
04804899_04804900,3-#6_CU_B,130,12.85,A CN,121.8,0,1.8,99.5,1,1,0,0,25,2,50,13,0,0,---,P931739 TO P931736
04804900_04804901,3-#6_CU_B,130,12.98,A CN,121.8,0,1.8,99.5,1,1,25,2,25,2,50,13,0,0,---,P931736 TO P931735
04804905_04804906,3-#4_CU_C,180,12.18,ABCN,121.8,0,17.7,99.5,10,10,0,0,371,36,749,196,0,0,---,P237033 TO P931649
04804906_04804907,3-#4_CU_C,180,12.3,ABCN,121.8,0,17.7,99.5,10,10,0,0,371,36,749,196,0,0,---,P931649 TO P734121
04804907_04804908,3-#4_CU_C,180,12.31,ABCN,121.8,0,1.2,99.5,1,1,25,2,25,2,50,15,0,0,---,P734121 TO CG199999
04804907_04804909,3-#4_CU_C,180,12.42,ABCN,121.8,0,16.5,99.5,9,9,0,0,346,34,699,181,0,0,---,P734121 TO P931650
04804909_04804910,3-#4_CU_C,180,12.54,ABCN,121.8,0,16.5,99.5,9,9,0,0,346,34,699,181,0,0,---,P931650 TO P931678
04804910_04804911,3-#4_CU_C,180,12.66,ABCN,121.8,0,16.5,99.5,9,9,12,1,346,34,699,181,0,0,---,P931678 TO P931682
04804911_04804912,3-#4_CU_C,180,12.78,ABCN,121.8,0,15.9,99.5,9,9,12,1,333,32,674,176,0,0,---,P931682 TO P734120
04804912_04804913,3-#4_CU_C,180,12.91,ABCN,121.7,0,15.3,99.5,8,8,0,0,321,31,649,168,0,0,---,P734120 TO P931681
04804913_04804914,3-#4_CU_C,180,13.04,ABCN,121.7,0,15.3,99.5,8,8,0,0,321,31,649,168,0,0,---,P931681 TO P931680
04804914_04804915,3-#4_CU_C,180,13.18,ABCN,121.7,0,15.3,99.5,8,8,0,0,321,31,649,168,0,0,---,P931680 TO P931723
04804915_04804916,3-#4_CU_C,180,13.29,ABCN,121.7,0,15.3,99.5,8,8,7,1,321,31,649,168,0,0,---,P931723 TO P931724
04804916_04804917,3-#4_CU_C,180,13.53,ABCN,121.7,0,14.9,99.5,8,8,0,0,314,30,634,162,0,0,---,P931724 TO P931725
04804917_04804918,3-#4_CU_C,180,13.68,ABCN,121.7,0,14.9,99.5,8,8,0,0,313,30,634,162,0,0,---,P931725 TO P931727
04804918_04804932,3-#4_CU_C,180,13.83,ABCN,121.7,0,9.1,99.5,5,5,0,0,190,18,385,114,0,0,---,P931727 TO P931726
04804932_04804933,3-#4_CU_C,180,14,ABCN,121.7,0,9.1,99.5,5,5,0,0,190,18,385,114,0,0,---,P931726 TO P931641
04804933_04804934,3-#6_CU_B,130,14.15,A CN,121.7,0,0.9,99.5,1,1,12,1,12,1,25,10,0,0,---,P931641 TO P931640
04804933_04804935,3-#6_CU_B,130,14.09,AB N,121.7,0,4.4,99.5,3,3,12,1,62,6,125,28,0,0,---,P931641 TO P931642
04804933_04804941,3-#4_CU_C,180,14.15,ABCN,121.7,0,5.5,99.5,3,3,0,0,116,11,235,76,0,0,---,P931641 TO P931716
04804935_04804936,3-#6_CU_B,130,14.25,AB N,121.7,0,3.5,99.5,3,3,0,0,49,5,100,17,0,0,---,P931642 TO P931643
04804936_04804937,3-#6_CU_B,130,14.36,AB N,121.7,0,3.5,99.5,3,3,0,0,49,5,100,17,0,0,---,P931643 TO P2049069317
04804937_04804938,3-#6_CU_B,130,14.48,AB N,121.7,0,3.5,99.5,3,3,0,0,49,5,100,17,0,0,---,P2049069317 TO P931644
04804938_04804939,3-#6_CU_B,130,14.59,AB N,121.7,0,3.5,99.5,3,3,25,2,49,5,100,17,0,0,---,P931644 TO P931645
04804939_04804940,3-#6_CU_B,130,14.7,AB N,121.7,0,1.8,99.5,1,1,25,2,25,2,50,0,0,0,---,P931645 TO P931679
04804941_04804942,3-#4_CU_C,180,14.32,ABCN,121.7,0,5.5,99.5,3,3,25,2,116,11,235,76,0,0,---,P931716 TO P931741
04804942_04804943,3-#4_CU_C,180,14.46,ABCN,121.7,0,4.4,99.5,2,2,0,0,91,9,185,47,0,0,---,P931741 TO P931718
04804943_04804944,3-#4_CU_C,180,14.63,ABCN,121.7,0,4.4,99.5,2,2,25,2,91,9,185,47,0,0,---,P931718 TO P931748
04804944_04804945,3-#4_CU_C,180,14.81,ABCN,121.7,0,3.2,99.5,2,2,0,0,67,6,135,41,0,0,---,P931748 TO P931715
04804945_04804946,3-#4_CU_C,180,14.82,ABCN,121.7,0,1.2,99.5,1,1,25,2,25,2,50,8,0,0,---,P931715 TO CG199999
04804945_04804947,3-#4_CU_C,180,14.97,ABCN,121.7,0,2,99.5,1,1,0,0,42,4,85,33,0,0,---,P931715 TO P931664
04804947_04804948,3-#6_CU_B,130,15.05,A CN,121.7,0,3,99.5,2,2,0,0,42,4,85,33,0,0,---,P931664 TO P931663
04804948_04804949,3-#6_CU_B,130,15.19,A CN,121.7,0,3,99.5,2,2,0,0,42,4,85,33,0,0,---,P931663 TO P931662
04804949_04804950,3-#6_CU_B,130,15.3,A CN,121.7,0,0.9,99.5,1,1,0,0,12,1,25,7,0,0,---,P931662 TO P931661
04804949_04804952,3-#6_CU_B,130,15.37,A CN,121.7,0,2.1,99.5,2,2,5,0,30,3,60,26,0,0,---,P931662 TO P734108
04804950_04804951,3-#6_CU_B,130,15.45,A CN,121.7,0,0.9,99.5,1,1,12,1,12,1,25,7,0,0,---,P931661 TO P931620
04804952_04804953,3-#6_CU_B,130,15.59,A CN,121.7,0,1.8,99.5,1,1,0,0,25,2,50,21,0,0,---,P734108 TO P734107
04804953_04804954,3-#6_CU_B,130,15.79,A CN,121.7,0,1.8,99.5,1,1,25,2,25,2,50,21,0,0,---,P734107 TO P734106
048049A_048050B,3-1/0_CU_C,310,12.36,ABCN,121.8,0,95.3,-85.6,31,31,0,0,1721,-1041,3478,1903,0,0,---,480-36 TO 480-31
FU 04804409_04804409A,Device Conductor 200A,200,11.32,ABCN,121.2,0,107.2,98.2,54,54,0,0,2209,430,4705,371,0,0,---,P932777
FU 04804527_04804527A,Device Conductor 50A,50,10.74,ABCN,121.7,0,12.4,99.5,25,25,0,0,259,25,525,37,0,0,---,P932788
FU 04804615_04804615A,Device Conductor 30A,30,13.24, BCN,121.8,0,1.8,99.5,6,6,0,0,25,2,50,8,0,0,---,P733353
FU 04804742_04804742A,Device Conductor 65A,65,15.08,ABCN,121.3,0,17.5,99.5,27,27,0,0,367,36,745,9,0,0,---,P104540
FU 04804902_04804903,Device Conductor 10A,10,12.88,A CN,121.8,0,0.3,-91.3,3,3,0,0,4,-2,0,0,0,0,---,480-340SD
FU 04804918_04804918A,Device Conductor 75A,75,13.69, BCN,121.6,0,8.8,99.5,12,12,0,0,123,12,250,48,0,0,---,P931727
SW 048050B_048050,Device Conductor 600A,600,12.37,ABCN,121.8,0,95.3,-85.6,16,16,0,0,1721,-1041,3478,1903,0,0,---,480-31
04804409A_04804410,3-#4_CU_C,180,11.41,ABCN,121.1,0,107.2,98.2,60,60,0,0,2209,430,4705,371,1,0,---,P932777 TO P932776
04804410_04804411,3-#4_CU_B,180,11.53,A CN,121.1,0,4.6,99.5,3,3,7,1,64,6,130,42,0,0,---,P932776 TO P37026
04804410_04804421,3-#4_CU_B,180,11.57, BCN,121.1,0,2.6,99.5,1,1,0,0,37,4,75,23,0,0,---,P932776 TO P932795
04804410_04804425,3-#4_CU_C,180,11.55,ABCN,121.1,0.1,102.4,98.1,57,57,12,1,2107,420,4500,306,1,1,---,P932776 TO P932775
04804411_04804412,3-#4_CU_B,180,11.69,A CN,121.1,0,4.1,99.5,2,2,0,0,56,5,115,36,0,0,---,P37026 TO P37025
04804425_04804426,3-#4_CU_C,180,11.68,ABCN,121,0.1,101.8,98.1,57,57,0,0,2094,418,4475,294,1,1,---,P932775 TO P932751
04804426_04804427,3-#4_CU_C,180,11.8,ABCN,120.9,0.1,101.8,98.1,57,57,0,0,2093,417,4475,294,1,1,---,P932751 TO P932752
04804427_04804441,3-#4_CU_C,180,11.96,ABCN,120.9,0.1,99.6,98,55,55,7,1,2045,412,4380,242,1,1,---,P932752 TO P932753
04804441_04804442,3-#4_CU_C,180,12.11,ABCN,120.8,0.1,99.2,98,55,55,0,0,2037,411,4365,234,1,1,---,P932753 TO P932774
04804442_04804443,3-#4_CU_C,180,12.25,ABCN,120.7,0.1,99.2,98,55,55,0,0,2035,410,4365,234,1,1,---,P932774 TO P932754
04804443_04804444,3-#4_CU_C,180,12.4,ABCN,120.6,0.1,99.2,98,55,55,0,0,2034,409,4365,234,1,1,---,P932754 TO P932755
04804444_04804445,3-#4_CU_C,180,12.41,ABCN,120.6,0,1.2,99.5,1,1,24,2,24,2,50,16,0,0,---,P932755 TO CG199999
04804444_04804446,3-#4_CU_C,180,12.54,ABCN,120.6,0.1,98.1,98,54,54,0,0,2009,406,4315,218,1,1,---,P932755 TO P932756
04804446_04804447,3-#4_CU_C,180,12.69,ABCN,120.5,0.1,98.1,98,54,54,0,0,2008,406,4315,218,1,1,---,P932756 TO P932759
04804447_04804448,3-#4_CU_C,180,12.85,ABCN,120.4,0.1,98.1,98,54,54,0,0,2007,405,4315,218,1,1,---,P932759 TO P931382
04804448_04804449,3-#4_CU_C,180,13.01,ABCN,120.4,0.1,79.5,97.5,44,44,0,0,1617,366,3515,88,1,0,---,P931382 TO P931383
04804448_04804492,3-#4_CU_C,180,12.97,ABCN,120.4,0,18.7,99.5,10,10,0,0,388,38,800,130,0,0,---,P931382 TO P931381
04804449_04804450,3-#4_CU_C,180,13.02,ABCN,120.4,0,0.6,99.5,0,0,12,1,12,1,25,5,0,0,---,P931383 TO CG199999
04804449_04804451,3-#4_CU_C,180,13.23,ABCN,120.3,0.1,78.9,97.5,44,44,0,0,1604,365,3490,83,1,1,---,P931383 TO P931385
04804451_04804452,3-#4_CU_C,180,13.39,ABCN,120.2,0.1,78.9,97.5,44,44,12,1,1603,364,3490,83,1,0,---,P931385 TO P931384
04804452_04804453,3-#4_CU_C,180,13.44,ABCN,120.2,0,78.3,97.5,44,44,0,0,1590,362,3465,73,0,0,---,P931384 TO P735102
04804453_04804454,3-#4_CU_C,180,13.55,ABCN,120.2,0,78.3,97.5,44,44,0,0,1590,362,3465,73,1,0,---,P735102 TO P2011276929
04804454_04804455,3-#4_CU_B,180,13.67,AB N,120.2,0,2.3,99.5,1,1,7,1,32,3,65,22,0,0,---,P2011276929 TO P931386
04804454_04804460,3-#4_CU_C,180,13.61,ABCN,120.1,0,76.8,97.4,43,43,0,0,1558,359,3400,51,0,0,---,P2011276929 TO P2011962924
04804455_04804456,3-#4_CU_B,180,13.82,AB N,120.2,0,1.8,99.5,1,1,0,0,24,2,50,16,0,0,---,P931386 TO P2010969294
04804456_04804457,3-#4_CU_B,180,13.98,AB N,120.2,0,1.8,99.5,1,1,12,1,24,2,50,16,0,0,---,P2010969294 TO P2009469290
04804457_04804458,3-#4_CU_B,180,14.13,AB N,120.2,0,0.9,99.5,0,0,0,0,12,1,25,8,0,0,---,P2009469290 TO P931457
04804458_04804459,3-#4_CU_B,180,14.27,AB N,120.2,0,0.9,99.5,0,0,12,1,12,1,25,8,0,0,---,P931457 TO P931441
04804460_04804461,3-#4_CU_B,180,13.78,A CN,120.1,0,5.3,99.5,3,3,0,0,73,7,150,38,0,0,---,P2011962924 TO P931362
04804460_04804470,3-#4_CU_C,180,13.68,ABCN,120.1,0,73.3,97.3,41,41,0,0,1485,352,3250,13,0,0,---,P2011962924 TO P108304
04804461_04804462,3-#4_CU_B,180,14,A CN,120.1,0,5.3,99.5,3,3,0,0,73,7,150,38,0,0,---,P931362 TO P931408
04804462_04804463,3-#4_CU_B,180,14.14,A CN,120.1,0,3.5,99.5,2,2,0,0,48,5,100,22,0,0,---,P931408 TO P931411
04804462_04804468,3-#4_CU_B,180,14.18,A CN,120.1,0,1.8,99.5,1,1,0,0,24,2,50,16,0,0,---,P931408 TO P104542
04804463_04804464,3-#4_CU_B,180,14.27,A CN,120.1,0,3.5,99.5,2,2,12,1,48,5,100,22,0,0,---,P931411 TO P931413
04804464_04804465,3-#4_CU_B,180,14.41,A CN,120.1,0,2.6,99.5,1,1,0,0,36,4,75,8,0,0,---,P931413 TO P931416
04804465_04804466,3-#4_CU_B,180,14.53,A CN,120.1,0,2.6,99.5,1,1,0,0,36,4,75,8,0,0,---,P931416 TO P931418
04804466_04804467,3-#4_CU_B,180,14.66,A CN,120.1,0,2.6,99.5,1,1,36,4,36,4,75,8,0,0,---,P931418 TO P931450
04804468_04804469,3-#4_CU_B,180,14.31,A CN,120.1,0,1.8,99.5,1,1,24,2,24,2,50,16,0,0,---,P104542 TO P931360
04804470_04804471,3-#4_CU_B,180,13.92, BCN,120.1,0,1.8,99.5,1,1,24,2,24,2,50,3,0,0,---,P108304 TO P104537
04804470_04804472,3-#4_CU_C,180,13.79,ABCN,120.1,0,72.2,97.3,40,40,0,0,1460,349,3200,10,0,0,---,P108304 TO 480-24
04804527A_04804528,3-#6_CU_C,130,10.88,ABCN,121.7,0,12.4,99.5,10,10,0,0,259,25,525,37,0,0,---,P932788 TO P932789
04804528_04804529,3-#2_CU_C,230,11,ABCN,121.7,0,12.4,99.5,5,5,0,0,259,25,525,37,0,0,---,P932789 TO P37759
04804529_04804530,3-#2_CU_B,230,11.14, BCN,121.6,0,5.3,99.5,2,2,12,1,74,7,150,20,0,0,---,P37759 TO P37760
04804529_04804539,3-#2_CU_C,230,11.15,ABCN,121.7,0,8.8,99.5,4,4,12,1,185,18,375,17,0,0,---,P37759 TO P97386
