Section - Id,Fault - Location,Phase - Conductor,Dist - kFt,Phase - Config,Nominal - kV,Symmetrical Amps - LG Min,Symmetrical Amps - LG Max,Symmetrical Amps - LL,Symmetrical Amps - LLG,Symmetrical Amps - 3Ph,Cumulative Impedance (Ohms) - R1,Cumulative Impedance (Ohms) - X1,Cumulative Impedance (Ohms) - R0,Cumulative Impedance (Ohms) - X0,Asymmetrical Amps - LG Min,Asymmetrical Amps - LG Max,Asymmetrical Amps - LL,Asymmetrical Amps - LLG,Asymmetrical Amps - 3Ph Avg,Asymmetrical Amps - 3Ph Max
0971146A_0971147,971-1368G TO P108556,3-#4_CU_C,29.92,ABCN,12,157,690,1120,1143,1294,2.4418,4.766,4.0227,19.2405,157,915,1326,1515,1415,1531
0971147_0971148,P108556 TO P111568,3-#4_CU_C,30.07,ABCN,12,157,686,1113,1135,1285,2.4805,4.7885,4.0693,19.326,157,908,1313,1502,1403,1516
0971148_0971149,P111568 TO P218722,3-#4_CU_C,30.37,ABCN,12,157,679,1097,1120,1267,2.5587,4.834,4.1636,19.4988,157,895,1288,1475,1379,1488
0971149_0971150,P218722 TO P111569,3-#4_CU_C,30.6,ABCN,12,157,673,1085,1107,1253,2.6206,4.87,4.2383,19.6357,157,885,1269,1455,1361,1466
0971150_0971151,P111569 TO 971-306R,3-#6_CU_C,30.67,ABCN,12,156,672,1081,1103,1248,2.647,4.8801,4.2681,19.6728,156,881,1262,1447,1355,1457
0971150_0971451,P111569 TO P813182,3-#2_AL_B,30.94,AB N,12,156,665,1068,1090,---,2.7109,4.9228,4.3468,19.8284,156,870,1243,1426,---,---
0971150_0971455,P111569 TO P114728,3-#4_CU_C,30.83,ABCN,12,156,668,1074,1096,1240,2.68,4.9046,4.3099,19.767,156,875,1252,1435,1344,1445
0971150_0971790,P111569 TO P111616,3-#6_CU_B,30.85,A CN,12,156,667,1069,1091,---,2.7224,4.9097,4.3532,19.7762,156,871,1242,1425,---,---
0971248_0971249,H3050879472 TO H3046279520,#2_CU_PECN,25.55,ABCN,12,163,832,1421,1448,1641,1.2617,4.0283,2.7023,16.3643,163,1183,1879,2059,1915,2170
0971249_0971250,H3046279520 TO D3055279505,2ALPECNPID,25.63,A CN,12,163,832,1418,1444,---,1.2889,4.0308,2.7023,16.3644,163,1180,1866,2050,---,---
0971249_0971251,H3046279520 TO H3042879557,1C#2SAPECN,26.17,ABCN,12,162,818,1381,1408,1595,1.4754,4.0852,3.0954,16.5178,162,1135,1771,1954,1827,2045
0971251_0971252,H3042879557 TO D109799,1C#2SAPECN,26.32,ABCN,12,162,814,1372,1398,1584,1.5278,4.0992,3.1918,16.5554,162,1124,1746,1929,1807,2016
0971251_0971253,H3042879557 TO D3042179543,1C#2SAPECN,26.36,AB N,12,161,813,1369,1396,---,1.5398,4.1024,3.2139,16.564,161,1121,1740,1924,---,---
0971259A_0971260,P719093 TO D3072079040,1C#2SAPECN,26.31, BCN,12,162,794,1344,1369,---,1.5107,4.2026,2.9432,17.0681,162,1112,1724,1916,---,---
0971265_0971266,P111543 TO CG199999,3-#6_CU_B,27.09,A CN,12,161,767,1282,1307,---,1.7609,4.3367,3.1886,17.5952,161,1056,1600,1799,---,---
0971265_0971267,P111543 TO P111546,3-#6_CU_B,27.33,A CN,12,160,759,1262,1287,---,1.8592,4.375,3.2996,17.7308,160,1037,1559,1760,---,---
0971267_0971268,P111546 TO P202060,3-#6_CU_B,27.46,A CN,12,160,754,1251,1276,---,1.9158,4.3971,3.3635,17.809,160,1027,1537,1737,---,---
0971267_0971269,P111546 TO P111547,3-#6_CU_B,27.63,A CN,12,160,749,1238,1262,---,1.9839,4.4236,3.4404,17.903,160,1015,1510,1711,---,---
0971269_0971270,P111547 TO P111621,3-#6_CU_B,27.91,A CN,12,159,740,1215,1239,---,2.102,4.4697,3.5738,18.066,159,995,1466,1667,---,---
0971270_0971271,P111621 TO P111622,3-#6_CU_B,28.16,A CN,12,159,731,1195,1219,---,2.2084,4.5112,3.6939,18.2129,159,977,1428,1628,---,---
0971271_0971272,P111622 TO P113595,3-#6_CU_B,28.25,A CN,12,159,728,1187,1211,---,2.2469,4.5262,3.7373,18.266,159,971,1415,1614,---,---
0971272_0971273,P113595 TO P113596,3-#6_CU_B,28.39,A CN,12,158,724,1177,1201,---,2.3037,4.5483,3.8015,18.3444,158,962,1396,1595,---,---
0971272_0971311,P113595 TO P415590,3-#4_CU_B,28.4,A CN,12,158,724,1178,1202,---,2.2863,4.5498,3.7848,18.3515,158,963,1400,1599,---,---
0971273_0971274,P113596 TO P117236,3-#6_CU_B,28.57,A CN,12,158,719,1163,1187,---,2.3785,4.5775,3.886,18.4477,158,950,1372,1569,---,---
0971274_0971275,P117236 TO P712480,3-#6_CU_B,28.86,A CN,12,157,710,1141,1165,---,2.4998,4.6248,4.0229,18.6151,157,932,1334,1529,---,---
0971275_0971282,P712480 TO P117237,3-#6_CU_B,29.22,A CN,12,157,699,1115,1138,---,2.6524,4.6843,4.1952,18.8258,157,909,1289,1481,---,---
0971282_0971283,P117237 TO P200867,3-#2_AL_B,29.41,A CN,12,157,694,1104,1128,---,2.7029,4.7138,4.2559,18.9335,157,901,1274,1464,---,---
0971282_0971288,P117237 TO P117238,3-#6_CU_B,29.53,A CN,12,156,689,1093,1116,---,2.7816,4.7347,4.3411,19.0041,156,891,1253,1442,---,---
0971283_0971284,P200867 TO P200866,3-#2_AL_B,29.69,A CN,12,156,687,1090,1113,---,2.7755,4.7563,4.3433,19.0886,156,889,1252,1440,---,---
0971284_0971285,P200866 TO P200865,3-#2_AL_B,30.06,A CN,12,156,677,1070,1093,---,2.8757,4.8148,4.4637,19.3025,156,873,1223,1408,---,---
0971285_0971286,P200865 TO P200864,3-#2_AL_B,30.35,A CN,12,155,670,1055,1078,---,2.9525,4.8596,4.556,19.4663,155,861,1201,1384,---,---
0971286_0971287,P200864 TO P203301,3-#2_AL_B,30.57,A CN,12,155,665,1044,1067,---,3.0116,4.8942,4.627,19.5925,155,852,1186,1366,---,---
0971288_0971289,P117238 TO P117239,3-#6_CU_B,29.63,A CN,12,156,687,1086,1109,---,2.8221,4.7505,4.3868,19.06,156,886,1243,1430,---,---
0971289_0971290,P117239 TO P718179,3-#2_AL_B,30.03,A CN,12,156,677,1065,1088,---,2.9287,4.8128,4.5151,19.2877,156,869,1212,1397,---,---
0971289_0971295,P117239 TO P117240,3-#6_CU_B,30.08,A CN,12,155,674,1055,1078,---,3.0118,4.8244,4.601,19.3218,155,860,1194,1377,---,---
0971290_0971291,P718179 TO P716180,3-#2_AL_B,30.33,A CN,12,155,669,1050,1072,---,3.0092,4.8598,4.6117,19.4594,155,856,1190,1372,---,---
0971291_0971292,P716180 TO P168792,3-#2_AL_B,30.71,A CN,12,155,660,1031,1054,---,3.1103,4.9189,4.7333,19.6752,155,841,1164,1342,---,---
0971291_0971293,P716180 TO P716181,3-#2_AL_B,30.54,A CN,12,155,664,1039,1062,---,3.0658,4.8929,4.6798,19.5802,155,848,1175,1355,---,---
0971293_0971294,P716181 TO P716182,3-#2_AL_B,30.68,A CN,12,155,661,1032,1055,---,3.1033,4.9148,4.7249,19.6602,155,842,1166,1344,---,---
0971295_0971296,P117240 TO P117241,3-#6_CU_B,30.49,A CN,12,155,662,1028,1051,---,3.181,4.8904,4.7921,19.5554,155,839,1154,1332,---,---
0971296_0971297,P117241 TO P119838,3-#6_CU_B,30.75,A CN,12,154,655,1012,1034,---,3.2921,4.9338,4.9176,19.7088,154,826,1129,1304,---,---
0971296_0971298,P117241 TO P117242,3-#6_CU_B,30.86,A CN,12,154,652,1005,1028,---,3.3351,4.9505,4.9661,19.7681,154,821,1120,1293,---,---
0971298_0971299,P117242 TO P712698,3-#2_AL_B,30.99,A CN,12,154,649,999,1021,---,3.3714,4.9718,5.0098,19.8457,154,816,1111,1283,---,---
0971298_0971303,P117242 TO P117243,3-#6_CU_B,31.06,A CN,12,154,647,993,1015,---,3.4202,4.9837,5.0623,19.8857,154,811,1102,1273,---,---
0971299_0971300,P712698 TO P712699,3-#2_AL_B,31.13,A CN,12,154,646,992,1015,---,3.4084,4.9934,5.0542,19.9246,154,811,1103,1274,---,---
0971300_0971301,P712699 TO P712700,3-#2_AL_B,31.2,A CN,12,154,644,989,1012,---,3.4258,5.0035,5.0751,19.9617,154,808,1099,1269,---,---
0971303_0971304,P117243 TO P414258,3-#6_CU_B,31.34,A CN,12,153,639,976,998,---,3.5364,5.029,5.1934,20.0459,153,798,1078,1245,---,---
0971304_0971305,P414258 TO P511884,3-#4_CU_B,31.6,A CN,12,153,634,965,987,---,3.6047,5.07,5.2758,20.1943,153,789,1063,1228,---,---
0971305_0971306,P511884 TO P511885,3-#4_CU_B,31.8,A CN,12,153,629,956,978,---,3.6578,5.1019,5.3398,20.3097,153,782,1051,1215,---,---
0971311_0971312,P415590 TO P415591,3-#4_CU_B,28.64,A CN,12,158,718,1165,1188,---,2.3475,4.5865,3.8586,18.4845,158,952,1378,1575,---,---
0971312_0971313,P415591 TO P415592,3-#4_CU_B,28.98,A CN,12,158,709,1145,1168,---,2.4379,4.6407,3.9676,18.6808,158,935,1347,1541,---,---
0971312_0971314,P415591 TO P511340,3-#4_CU_B,28.86,A CN,12,158,712,1152,1175,---,2.4061,4.6217,3.9293,18.6118,158,941,1357,1553,---,---
0971314_0971315,P511340 TO P511341,3-#4_CU_B,29.09,A CN,12,158,706,1138,1162,---,2.4673,4.6584,4.0031,18.7448,158,930,1336,1530,---,---
0971314_0971318,P511340 TO P617117,3-#2_AL_B,29.04,A CN,12,158,707,1141,1165,---,2.4547,4.6501,3.9877,18.7155,158,932,1341,1535,---,---
0971314_0971321,P511340 TO CG199999,3-#2_AL_B,29.24,A CN,12,157,702,1130,1153,---,2.5079,4.6812,4.0517,18.8291,157,923,1323,1516,---,---
0971315_0971316,P511341 TO P511342,3-#4_CU_B,29.42,A CN,12,157,697,1120,1143,---,2.5542,4.7105,4.1079,18.9335,157,914,1308,1499,---,---
0971316_0971317,P511342 TO P511343,3-#4_CU_B,29.67,A CN,12,157,691,1106,1129,---,2.6187,4.7492,4.1857,19.0736,157,903,1287,1477,---,---
0971318_0971319,P617117 TO P617118,3-#2_AL_B,29.15,A CN,12,157,704,1135,1158,---,2.4847,4.6676,4.0238,18.7797,157,927,1331,1524,---,---
0971319_0971320,P617118 TO CG199999,3-#2_AL_B,29.16,A CN,12,157,704,1134,1158,---,2.4874,4.6692,4.0271,18.7854,157,926,1330,1523,---,---
0971327_0971328,D3048579445 TO D3045079475,#4_CU_PECN,27.96, B N,12,160,753,---,---,---,1.9927,4.4116,3.4297,17.7495,160,1020,---,---,---,---
0971327_0971336,D3048579445 TO D3047579445,#2_CU_PECN,27.65, B N,12,160,759,---,---,---,1.8401,4.3825,3.2771,17.7204,160,1040,---,---,---,---
0971328_0971329,D3045079475 TO D3044079485,#4_CU_PECN,28.11, B N,12,159,751,---,---,---,2.0517,4.4237,3.4887,17.7616,159,1012,---,---,---,---
0971329_0971330,D3044079485 TO D3042079530,1C#2SAPECN,28.4, B N,12,159,745,---,---,---,2.177,4.4645,3.614,17.8024,159,995,---,---,---,---
0971329_0971332,D3044079485 TO D3042079465,1C#2CUPECN,28.36, B N,12,159,746,---,---,---,2.1371,4.4645,3.5742,17.8024,159,1000,---,---,---,---
0971330_0971331,D3042079530 TO D3045079515,1C#2SAPECN,28.71, B N,12,158,739,---,---,---,2.3151,4.5095,3.7521,17.8474,158,977,---,---,---,---
0971332_0971333,D3042079465 TO H3060079650,1C#2CUPECN,28.57, B N,12,159,742,---,---,---,2.2125,4.5005,3.6495,17.8384,159,989,---,---,---,---
0971333_0971334,H3060079650 TO D3059979648,2ALPECNPID,28.66, B N,12,159,741,---,---,---,2.2315,4.5023,3.6685,17.8402,159,986,---,---,---,---
0971333_0971335,H3060079650 TO D3057079650,2ALPECNPID,28.95, B N,12,159,739,---,---,---,2.2956,4.5083,3.7326,17.8462,159,979,---,---,---,---
0971341_0971342,P111978 TO P312235,3-#6_CU_C,28.9,ABCN,12,158,714,1167,1190,1347,2.275,4.6121,3.8003,18.6493,158,953,1393,1588,1481,1608
0971342_0971343,P312235 TO CG199999,3-#6_CU_C,28.91,ABCN,12,158,714,1166,1189,1346,2.2792,4.6137,3.805,18.6552,158,952,1391,1587,1479,1606
0971342_0971344,P312235 TO P815478,3-#6_CU_C,29.09,ABCN,12,158,708,1153,1176,1331,2.3554,4.6426,3.891,18.7621,158,941,1367,1561,1457,1578
0971344_0971345,P815478 TO P36125,3-#2_AL_B,29.23,A CN,12,158,705,1145,1168,---,2.392,4.664,3.935,18.8402,158,934,1354,1548,---,---
0971344_0971352,P815478 TO P312236,3-#6_CU_C,29.21,ABCN,12,158,705,1144,1167,1321,2.4043,4.6611,3.9462,18.8308,158,933,1351,1546,1443,1561
0971345_0971346,P36125 TO P815479,3-#2_AL_B,29.33,A CN,12,158,702,1139,1162,---,2.4197,4.6802,3.9684,18.8995,158,929,1345,1538,---,---
0971345_0971348,P36125 TO P36126,3-#2_AL_B,29.32,A CN,12,158,702,1139,1162,---,2.4184,4.6794,3.9668,18.8966,158,929,1345,1538,---,---
0971346_0971347,P815479 TO P815480,3-#2_AL_B,29.62,A CN,12,157,695,1123,1146,---,2.4966,4.7251,4.0608,19.0636,157,916,1319,1510,---,---
0971348_0971349,P36126 TO P36127,3-#2_AL_B,29.45,A CN,12,157,699,1132,1155,---,2.4514,4.6987,4.0064,18.967,157,924,1334,1526,---,---
0971349_0971350,P36127 TO P36128,3-#2_AL_B,29.55,A CN,12,157,697,1127,1150,---,2.4773,4.7138,4.0376,19.0223,157,919,1325,1517,---,---
0971350_0971351,P36128 TO P36129,3-#2_AL_B,29.84,A CN,12,157,689,1111,1134,---,2.555,4.7592,4.131,19.1882,157,906,1300,1490,---,---
0971352_0971353,P312236 TO P312237,3-#6_CU_C,29.57,ABCN,12,157,694,1118,1141,1291,2.5561,4.7187,4.1177,19.0441,157,911,1306,1498,1402,1508
0971353_0971354,P312237 TO P165926,3-#6_CU_C,29.72,ABCN,12,157,690,1108,1131,1279,2.6185,4.7423,4.1881,19.1316,157,902,1288,1479,1385,1488
0971353_0971403,P312237 TO P810128,3-#2_AL_B,29.88, BCN,12,157,686,1101,1124,---,2.6384,4.7667,4.2166,19.2196,157,897,1280,1470,---,---
0971354_0971363,P165926 TO P713662,3-#6_CU_C,29.8,ABCN,12,157,687,1102,1125,1272,2.6527,4.7553,4.2268,19.1797,157,898,1279,1468,1376,1477
0971363_0971364,P713662 TO P312238,3-#6_CU_C,30.11,ABCN,12,156,679,1081,1103,1248,2.7837,4.8049,4.3746,19.3636,156,880,1243,1430,1343,1436
0971364_0971365,P312238 TO P812167,3-#2_AL_B,30.48,A CN,12,156,670,1061,1084,---,2.8827,4.8628,4.4937,19.575,156,864,1215,1399,---,---
0971364_0971372,P312238 TO P105911,3-#2_AL_B,30.43, BCN,12,156,671,1064,1087,---,2.8678,4.854,4.4758,19.5431,156,866,1219,1404,---,---
0971364_0971373,P312238 TO P312239,3-#6_CU_C,30.55,ABCN,12,155,666,1052,1074,1215,2.9643,4.8733,4.5786,19.6173,155,856,1197,1380,1300,1383
0971365_0971366,P812167 TO P814686,3-#2_AL_B,30.57,A CN,12,156,668,1057,1080,---,2.9046,4.8756,4.5201,19.6218,156,861,1209,1392,---,---
0971365_0971369,P812167 TO P812168,3-#2_AL_B,30.77,A CN,12,155,663,1047,1069,---,2.9599,4.9079,4.5865,19.7398,155,852,1194,1375,---,---
0971366_0971367,P814686 TO P814687,3-#2_AL_B,30.83,A CN,12,155,661,1044,1066,---,2.9752,4.9168,4.6049,19.7724,155,850,1190,1371,---,---
0971367_0971368,P814687 TO P814688,3-#2_AL_B,31.09,A CN,12,155,655,1031,1053,---,3.0455,4.9578,4.6894,19.9224,155,840,1171,1350,---,---
0971369_0971370,P812168 TO P812169,3-#2_AL_B,31.08,A CN,12,155,655,1032,1054,---,3.0416,4.9556,4.6847,19.9142,155,840,1172,1351,---,---
0971370_0971371,P812169 TO P812170,3-#2_AL_B,31.31,A CN,12,155,650,1021,1043,---,3.1039,4.992,4.7596,20.0472,155,831,1156,1333,---,---
0971373_0971374,P312239 TO P109973,3-#6_CU_C,30.63,ABCN,12,155,664,1046,1069,1208,2.9995,4.8867,4.6184,19.6667,155,852,1189,1371,1292,1373
0971374_0971375,P109973 TO P312240,3-#6_CU_C,30.85,ABCN,12,155,658,1032,1054,1192,3.0929,4.9221,4.7238,19.7978,155,840,1167,1346,1271,1347
0971374_0971398,P109973 TO P109972,3-#2_AL_B,30.95,A CN,12,155,657,1031,1053,---,3.0861,4.9372,4.7224,19.8515,155,839,1166,1345,---,---
0971375_0971376,P312240 TO P312241,3-#6_CU_C,31.11,ABCN,12,154,651,1016,1039,1174,3.1987,4.9621,4.8432,19.9463,154,827,1143,1319,1248,1319
0971376_0971377,P312241 TO P612592,3-#2_AL_C,31.44,ABCN,12,154,644,1001,1023,1156,3.287,5.0123,4.9494,20.1382,154,815,1121,1295,1226,1295
0971377_0971378,P612592 TO P136235,3-#2_AL_C,31.68,ABCN,12,154,638,990,1012,1143,3.3509,5.0486,5.0262,20.277,154,806,1106,1278,1211,1278
0971378_0971379,P136235 TO P136236,3-#2_AL_C,31.94,ABCN,12,153,633,979,1000,1130,3.4203,5.088,5.1097,20.4278,153,797,1091,1260,1196,1259
0971379_0971380,P136236 TO P136237,3-#2_AL_C,32.27,ABCN,12,153,625,964,986,1113,3.5093,5.1385,5.2167,20.6212,153,785,1071,1238,1176,1237
0971380_0971381,P136237 TO P237139,3-#2_AL_C,32.49,ABCN,12,153,621,955,976,1103,3.5686,5.1722,5.288,20.7499,153,778,1058,1223,1163,1222
0971381_0971382,P237139 TO P136238,3-#2_AL_C,32.67,ABCN,12,153,617,947,969,1094,3.6174,5.1999,5.3467,20.8559,153,772,1048,1212,1153,1210
0971382_0971383,P136238 TO P137975,3-#2_AL_C,32.92,ABCN,12,152,612,937,959,1082,3.6818,5.2365,5.4241,20.9959,152,764,1035,1196,1140,1195
0971383_0971384,P137975 TO P137976,3-#2_AL_B,33.01,AB N,12,152,610,933,955,---,3.7066,5.251,5.454,21.0489,152,761,1030,1191,---,---
0971383_0971397,P137975 TO P136239,3-#2_AL_C,32.99,ABCN,12,152,610,934,955,1079,3.703,5.2485,5.4495,21.0418,152,761,1031,1192,1135,1190
0971384_0971385,P137976 TO P100171,3-#2_AL_B,33.18,AB N,12,152,607,927,948,---,3.7512,5.277,5.5076,21.1441,152,755,1021,1180,---,---
0971385_0971386,P100171 TO P100172,3-#2_AL_B,33.29,AB N,12,152,604,922,943,---,3.783,5.2956,5.5458,21.2119,152,752,1015,1173,---,---
0971385_0971393,P100171 TO P137977,3-#2_AL_B,33.35,AB N,12,152,603,920,941,---,3.7972,5.3039,5.5628,21.2421,152,750,1012,1170,---,---
0971386_0971387,P100172 TO P100173,3-#2_AL_B,33.56,AB N,12,152,599,912,932,---,3.8527,5.3363,5.6296,21.3607,152,744,1002,1158,---,---
0971387_0971388,P100173 TO P100174,3-#2_AL_B,33.74,AB N,12,151,595,904,925,---,3.9016,5.3649,5.6883,21.465,151,738,992,1147,---,---
0971388_0971389,P100174 TO P200363,3-#2_AL_B,34.1,AB N,12,151,588,891,911,---,3.9992,5.4219,5.8057,21.6735,151,727,974,1126,---,---
0971388_0971390,P100174 TO P100175,3-#2_AL_B,34.26,AB N,12,151,585,885,905,---,4.0404,5.446,5.8552,21.7614,151,723,967,1117,---,---
0971390_0971391,P100175 TO P100176,3-#2_AL_B,34.35,AB N,12,151,584,881,902,---,4.0657,5.4608,5.8856,21.8154,151,720,963,1112,---,---
0971391_0971392,P100176 TO P100177,3-#2_AL_B,34.61,AB N,12,150,579,872,892,---,4.134,5.5007,5.9677,21.9612,150,713,951,1098,---,---
0971393_0971394,P137977 TO P137978,3-#2_AL_B,33.52,AB N,12,152,600,913,934,---,3.8439,5.3312,5.619,21.3419,152,745,1003,1159,---,---
0971394_0971395,P137978 TO P202649,3-#2_AL_B,33.67,AB N,12,151,597,907,928,---,3.8837,5.3544,5.6668,21.4268,151,740,996,1151,---,---
0971394_0971396,P137978 TO P137979,3-#2_AL_B,33.69,AB N,12,151,596,906,927,---,3.8894,5.3577,5.6736,21.439,151,739,995,1149,---,---
0971398_0971399,P109972 TO P109971,3-#2_AL_B,31.28,A CN,12,154,649,1015,1037,---,3.1731,4.9881,4.8271,20.0373,154,826,1144,1320,---,---
0971399_0971400,P109971 TO P209074,3-#2_AL_B,31.54,A CN,12,154,643,1003,1025,---,3.2414,5.028,4.9092,20.1831,154,817,1128,1301,---,---
0971399_0971401,P109971 TO P109970,3-#2_AL_B,31.51,A CN,12,154,644,1004,1026,---,3.2337,5.0235,4.9,20.1667,154,818,1129,1304,---,---
0971401_0971402,P109970 TO P109969,3-#2_AL_B,31.8,A CN,12,154,637,991,1013,---,3.313,5.0698,4.9953,20.336,154,807,1111,1282,---,---
0971403_0971404,P810128 TO P810129,3-#2_AL_B,29.98, BCN,12,157,684,1096,1119,---,2.6648,4.7822,4.2484,19.2761,157,893,1272,1461,---,---
0971405_0971406,P614640 TO P614641,3-#2A5005C,28.59, BCN,12,159,725,1194,1218,---,2.1092,4.5605,3.6182,18.4684,159,977,1447,1643,---,---
0971405_0971407,P614640 TO CG199999,3-#2A5005C,28.37, BCN,12,159,731,1209,1232,---,2.0388,4.5268,3.5354,18.3368,159,990,1473,1670,---,---
0971408A_0971409,P113539 TO P113540,3-#2A5005C,28.83,A CN,12,159,718,1180,1204,---,2.1686,4.5976,3.6906,18.6082,159,966,1423,1618,---,---
0971409_0971410,P113540 TO P113541,3-#2A5005C,29.1,A CN,12,158,711,1164,1187,---,2.2511,4.6371,3.7875,18.7622,158,951,1394,1589,---,---
0971410_0971411,P113541 TO P113542,3-#2A5005C,29.41,A CN,12,158,703,1146,1169,---,2.3454,4.6823,3.8982,18.9382,158,935,1363,1555,---,---
0971411_0971412,P113542 TO P613546,3-#2A5005C,29.53,A CN,12,158,699,1138,1161,---,2.3837,4.7006,3.9432,19.0097,158,929,1350,1542,---,---
0971412_0971413,P613546 TO P113544,3-#2A5005C,29.72,A CN,12,157,695,1128,1150,---,2.4415,4.7283,4.0111,19.1176,157,919,1332,1523,---,---
0971412_0971418,P613546 TO P613586,3-#2_AL_B,29.63,A CN,12,158,697,1133,1156,---,2.4115,4.7168,3.9766,19.069,158,924,1341,1532,---,---
0971413_0971414,P113544 TO P818773,3-#2A5005C,29.88,A CN,12,157,690,1118,1141,---,2.4909,4.752,4.0692,19.21,157,911,1316,1507,---,---
0971414_0971415,P818773 TO P818774,3-#2_AL_B,30.01,A CN,12,157,687,1111,1134,---,2.5251,4.7719,4.1103,19.2829,157,906,1305,1495,---,---
0971414_0971417,P818773 TO P113545,3-#2A5005C,30,A CN,12,157,687,1111,1134,---,2.5283,4.7699,4.1131,19.2798,157,906,1305,1494,---,---
0971415_0971416,P818774 TO P818775,3-#2_AL_B,30.19,A CN,12,157,683,1102,1124,---,2.5734,4.8002,4.1684,19.3861,157,898,1290,1478,---,---
0971418_0971419,P613586 TO P613587,3-#2_AL_B,29.84,A CN,12,157,692,1122,1144,---,2.4651,4.7482,4.0411,19.1836,157,915,1323,1513,---,---
0971421_0971422,P32827 TO P32828,3-#2_AL_B,29.54,AB N,12,158,700,1141,1164,---,2.3416,4.7073,3.9016,19.0154,158,932,1359,1551,---,---
0971421_0971427,P32827 TO P36400,3-#2_AL_B,29.61,AB N,12,158,698,1137,1160,---,2.3605,4.7184,3.9244,19.0558,158,929,1353,1544,---,---
0971422_0971423,P32828 TO P32829,3-#2_AL_B,29.63,AB N,12,158,697,1136,1159,---,2.3667,4.722,3.9318,19.0689,158,928,1351,1542,---,---
0971423_0971424,P32829 TO P32830,3-#2_AL_B,29.72,AB N,12,158,695,1131,1154,---,2.389,4.7351,3.9586,19.1167,158,924,1343,1534,---,---
0971424_0971425,P32830 TO P32831,3-#2_AL_B,29.97,AB N,12,157,689,1118,1140,---,2.4561,4.7742,4.0392,19.2598,157,912,1321,1510,---,---
0971425_0971426,P32831 TO P32832,3-#2_AL_B,30.27,AB N,12,157,682,1101,1124,---,2.5364,4.8212,4.1358,19.4312,157,899,1295,1482,---,---
0971427_0971428,P36400 TO P36401,3-#2_AL_B,29.85,AB N,12,157,692,1124,1147,---,2.4252,4.7562,4.0022,19.1939,157,918,1331,1521,---,---
0971428_0971429,P36401 TO P36402,3-#2_AL_B,30.19,AB N,12,157,683,1105,1128,---,2.516,4.8093,4.1113,19.3877,157,902,1302,1489,---,---
0971429_0971430,P36402 TO P133510,3-#2_AL_B,30.54,AB N,12,157,675,1087,1109,---,2.6097,4.864,4.224,19.5878,157,887,1273,1458,---,---
0971430_0971431,P133510 TO P133511,3-#2_AL_B,30.89,AB N,12,156,667,1069,1091,---,2.7024,4.9182,4.3354,19.7857,156,872,1245,1428,---,---
0971432_0971433,P119014 TO P115676,3-#6_CU_B,29.62,AB N,12,158,697,1134,1157,---,2.3891,4.7214,3.9535,19.0637,158,926,1345,1537,---,---
0971433_0971434,P115676 TO P115677,3-#6_CU_B,29.99,AB N,12,157,686,1108,1131,---,2.5441,4.7819,4.1286,19.2777,157,904,1299,1488,---,---
0971434_0971435,P115677 TO P217842,3-#6_CU_B,30.29,AB N,12,156,678,1087,1110,---,2.6695,4.8308,4.2702,19.4508,156,886,1264,1451,---,---
0971435_0971436,P217842 TO CG199999,3-#6_CU_B,30.3,AB N,12,156,678,1086,1109,---,2.6737,4.8324,4.275,19.4566,156,886,1263,1450,---,---
0971435_0971437,P217842 TO P810369,3-#2_AL_B,30.57,AB N,12,156,671,1073,1095,---,2.7446,4.8746,4.3604,19.611,156,874,1242,1427,---,---
0971437_0971438,P810369 TO P810370,3-#2_AL_B,30.86,AB N,12,156,664,1058,1080,---,2.8215,4.9196,4.453,19.7753,156,862,1220,1402,---,---
0971437_0971441,P810369 TO P168261,3-#2_AL_B,30.71,AB N,12,156,668,1066,1088,---,2.7806,4.8957,4.4038,19.688,156,869,1232,1415,---,---
0971438_0971439,P810370 TO P810371,3-#2_AL_B,31.13,AB N,12,155,658,1045,1067,---,2.8923,4.9609,4.5381,19.9264,155,852,1201,1381,---,---
0971439_0971440,P810371 TO P815126,3-#2_AL_B,31.41,AB N,12,155,652,1031,1053,---,2.9687,5.0056,4.6299,20.0895,155,840,1180,1358,---,---
0971441_0971443,P168261 TO P815476,3-#2_AL_B,30.94,AB N,12,156,662,1054,1076,---,2.8436,4.9325,4.4796,19.8225,156,859,1214,1396,---,---
0971443_0971444,P815476 TO P817967,3-#2_AL_B,31.06,AB N,12,156,660,1048,1070,---,2.8741,4.9503,4.5162,19.8875,156,854,1206,1386,---,---
0971443_0971450,P815476 TO CG199999,3-#2_AL_B,30.95,AB N,12,156,662,1053,1076,---,2.8463,4.9341,4.4828,19.8282,156,859,1213,1395,---,---
0971444_0971445,P817967 TO P817968,3-#2_AL_B,31.32,AB N,12,155,654,1035,1057,---,2.9444,4.9914,4.6007,20.0375,155,844,1187,1365,---,---
0971445_0971446,P817968 TO P817969,3-#2_AL_B,31.57,AB N,12,155,648,1023,1045,---,3.0119,5.0308,4.6819,20.1818,155,834,1169,1346,---,---
0971446_0971447,P817969 TO P818971,3-#2_AL_B,31.79,AB N,12,155,643,1013,1035,---,3.0697,5.0646,4.7514,20.3052,155,826,1154,1329,---,---
0971447_0971448,P818971 TO P818930,3-#2_AL_B,32.04,AB N,12,154,637,1001,1023,---,3.1375,5.1042,4.8329,20.4499,154,816,1137,1311,---,---
