Section - Id,Section - Phase Cond,Section - Amp Rating,Section - Dist,Section - Phasing,Volts - Out,Volts - Drop,Into - Amps,Into - pf,% Ldg - Cont,% Ldg - Emer,In - kW,In - kvar,Into - kW,Into - kvar,Into - c.kVA,Into - Cust,Loss - kW,Loss - kvar,Load Cat,Desc
03553803_03553804,3-#2_AL_B,180,8.58, BCN,124.7,0,2.7,97.4,1,1,0,0,37,9,90,9,0,0,---,P873812 TO P874593
03553804_03553805,3-#2_AL_B,180,8.84, BCN,124.7,0,1.9,97.4,1,1,10,2,27,6,65,5,0,0,---,P874593 TO P874594
03553804_03553809,3-#2_AL_B,180,8.69, BCN,124.7,0,0.7,97.4,0,0,10,2,10,2,25,4,0,0,---,P874593 TO P875339
03553805_03553806,3-#2_AL_B,180,8.99, BCN,124.7,0,1.2,97.4,1,1,0,0,17,4,40,3,0,0,---,P874594 TO P874595
03553806_03553807,3-#2_AL_B,180,9.19, BCN,124.7,0,1.2,97.4,1,1,10,2,17,4,40,3,0,0,---,P874595 TO P874596
03553807_03553808,3-#2_AL_B,180,9.34, BCN,124.7,0,0.4,97.4,0,0,6,1,6,1,15,1,0,0,---,P874596 TO P874597
03554002_03554003,3-#2A5005C,180,8.67,AB N,124.7,0,1.8,97.3,1,1,6,1,26,6,65,5,0,0,---,P771654 TO P771655
03554003_03554004,3-#2A5005C,180,8.99,AB N,124.7,0,1.4,97.3,1,1,0,0,20,5,50,4,0,0,---,P771655 TO P775027
03554004_03554005,3-#2A5005C,180,9,AB N,124.7,0,0.7,97.3,0,0,10,2,10,2,25,2,0,0,---,P775027 TO CG199999
03554004_03554006,3-#2A5005C,180,9.09,AB N,124.7,0,0.7,97.3,0,0,0,0,10,2,25,2,0,0,---,P775027 TO P191778
03554006_03554007,3-#2A5005C,180,9.3,AB N,124.7,0,0.7,97.3,0,0,0,0,10,2,25,2,0,0,---,P191778 TO P775028
03554007_03554008,3-#2A5005C,180,9.59,AB N,124.7,0,0.4,97.3,0,0,6,1,6,1,15,1,0,0,---,P775028 TO P775029
03554007_03554009,3-#2A5005C,180,9.46,AB N,124.7,0,0.3,97.3,0,0,4,1,4,1,10,1,0,0,---,P775028 TO P776365
03554201_03554202,3-#2_AL_B,180,9.2,A CN,124.6,0,0.4,97.3,0,0,6,1,6,1,15,1,0,0,---,P874483 TO P874484
03554401A_03554402,2/0AL_PECN,158,9.13,ABCN,124.5,0,23.6,87.7,15,15,0,0,446,245,200,21,0,0,---,D139397 TO H115445
03554402_03554403,1C#2SAPECN,108,9.55,ABCN,124.5,0,19.9,85,18,18,0,0,364,226,0,3,0,0,---,H115445 TO D139398
03554402_03554405,1C#2SAPECN,108,9.23,A  N,124.6,0,1.4,97.2,1,1,10,2,10,2,25,1,0,0,---,H115445 TO D139396
03554402_03554406,1C#2SAPECN,108,9.91,ABCN,124.5,0,3.4,97.3,3,3,0,0,72,17,175,17,0,0,---,H115445 TO H115444
03554403_03554404,1C#2SAPECN,108,9.56,ABCN,124.5,0,19.9,85,18,18,364,226,364,226,0,3,0,0,---,D139398 TO CG199999
03554406_03554407,1C#2SAPECN,108,9.96,  CN,124.4,0,3.1,97.4,3,3,11,3,22,5,50,4,0,0,---,H115444 TO D139394
03554406_03554410,1C#2SAPECN,108,10.05,A CN,124.5,0,0.7,97.3,1,1,0,0,10,2,25,3,0,0,---,H115444 TO P574717
03554406_03554413,1C#2SAPECN,108,10.1, B N,124.5,0,2.8,97.3,3,3,20,5,20,5,50,4,0,0,---,H115444 TO D139399
03554406_03554414,1C#2SAPECN,108,10.08,A CN,124.5,0,1.5,97.3,1,1,0,0,21,5,50,6,0,0,---,H115444 TO P167222
03554407_03554408,1C#2SAPECN,108,10.23,  CN,124.4,0,1.5,97.4,1,1,0,0,11,3,25,3,0,0,---,D139394 TO D139395
03554408_03554409,1C#2SAPECN,108,10.24,  CN,124.4,0,1.5,97.4,1,1,11,3,11,3,25,3,0,0,---,D139395 TO CG199999
035546A_035547,3-#4_CU_C,180,10.14,ABCN,124.5,0,24.5,97.3,14,14,10,2,513,122,1264,69,0,0,---,355-28 TO P170879
035547_035548,3-#4_CU_C,180,10.33,ABCN,124.5,0,24,97.3,13,13,0,0,503,120,1239,66,0,0,---,P170879 TO P170880
035548_035549,3-#4_CU_C,180,10.59,ABCN,124.4,0,19.9,97.3,11,11,0,0,418,99,1025,55,0,0,---,P170880 TO P170881
035549_035550,3-#4_CU_C,180,10.73,ABCN,124.4,0,13.1,97.3,7,7,0,0,274,65,675,20,0,0,---,P170881 TO P373954
035550_035551,3-#4_CU_C,180,10.88,ABCN,124.4,0,13.1,97.3,7,7,0,0,274,65,675,20,0,0,---,P373954 TO P170882
035551_035552,3-#4_CU_C,180,11.01,ABCN,124.4,0,13.1,97.3,7,7,10,2,274,65,675,20,0,0,---,P170882 TO P972760
035552_035553,3-#4_CU_C,180,11.12,ABCN,124.4,0,12.6,97.3,7,7,0,0,264,63,650,14,0,0,---,P972760 TO P170883
035553_035554,3-#4_CU_C,180,11.2,ABCN,124.4,0,12.6,97.3,7,7,10,2,264,63,650,14,0,0,---,P170883 TO P33637
035554_035555,3-#4_CU_C,180,11.31,ABCN,124.4,0,12.1,97.3,7,7,0,0,255,60,625,11,0,0,---,P33637 TO P170884
035555_03555501,3-#6_CU_B,130,11.45, BCN,124.3,0,1.5,97.4,1,1,0,0,21,5,50,3,0,0,---,P170884 TO P174796
035555_035556,3-#4_CU_C,180,11.42,ABCN,124.4,0,11.2,97.3,6,6,0,0,234,56,575,8,0,0,---,P170884 TO P275918
035556_03555601,3-#2_AL_C,180,11.46,ABCN,124.4,0,8.7,97.3,5,5,0,0,183,43,450,2,0,0,---,P275918 TO P237189
035556_035557,3-336_AL_C,530,11.6,ABCN,124.4,0,2.4,97.3,0,0,0,0,51,12,125,6,0,0,---,P275918 TO P170885
035557_035558,3-336_AL_C,530,11.81,ABCN,124.4,0,1.5,97.3,0,0,30,7,30,7,75,4,0,0,---,P170885 TO P273064
035558_035559,3-336_AL_C,530,12.16,ABCN,124.4,0,0,100,0,0,0,0,0,0,0,0,0,0,---,P273064 TO P273065
035559_035560,3-336_AL_C,530,12.34,ABCN,124.4,0,0,100,0,0,0,0,0,0,0,0,0,0,---,P273065 TO 355-T7-357
FU 03552511_03552511A,Device Conductor 30A,30,7.11,ABCN,125.4,0,1.5,97.3,5,5,0,0,31,7,75,1,0,0,---,P30243
FU 03552547_03552547A,Device Conductor 40A,40,8.04,  CN,125.4,0,10.8,97.4,27,27,0,0,76,18,175,69,0,0,---,P75966
FU 03552553_03552553A,Device Conductor 125A,125,8.32, BCN,125.4,0,7.2,97.3,6,6,0,0,102,24,250,31,0,0,---,P571866
FU 03552571_03552571A,Device Conductor 15A,15,8.51, BCN,125.4,0,0.4,97.4,3,3,0,0,6,1,15,3,0,0,---,P75967
FU 03552578_03552578A,Device Conductor 80A,80,9.48,ABCN,125.5,0,4.4,97.3,5,5,0,0,93,22,225,63,0,0,---,P134789
FU 03552631_03552631A,Device Conductor 100A,100,9.22,AB N,125.6,0,7.2,97.3,7,7,0,0,102,24,255,52,0,0,---,P173843
FU 03553203_03553203A,Device Conductor 25A,25,7.42, BCN,125,0,3,97.4,12,12,0,0,42,10,100,9,0,0,---,P278130
FU 03553307_03553307A,Device Conductor 15A,15,8.03,AB N,124.9,0,0.7,97.3,5,5,0,0,10,2,25,4,0,0,---,P170551
FU 03553326_03553326A,Device Conductor 30A,30,9.91,AB N,124.7,0,1.4,97.3,5,5,0,0,20,5,50,1,0,0,---,P161231
FU 03553337_03553337A,Device Conductor 20A,20,9.55,AB N,124.8,0,1.4,97.3,7,7,0,0,20,5,50,4,0,0,---,P177317
FU 03554410_03554410A,Device Conductor 15A,15,10.06,A CN,124.5,0,0.7,97.3,5,5,0,0,10,2,25,3,0,0,---,P574717
FU 03554414_03554414A,Device Conductor 15A,15,10.09,A CN,124.5,0,1.5,97.3,10,10,0,0,21,5,50,6,0,0,---,P167222
FU 035548_035548A,Device Conductor 75A,75,10.34,AB N,124.5,0,6.1,97.2,8,8,0,0,85,20,215,11,0,0,---,P170880
FU 035549_035549A,Device Conductor 80A,80,10.6,ABCN,124.4,0,6.8,97.3,9,9,0,0,144,34,350,35,0,0,---,P170881
FU 03555501_03555501A,Device Conductor 15A,15,11.46, BCN,124.3,0,1.5,97.4,10,10,0,0,21,5,50,3,0,0,---,P174796
FU 03555601_03555601A,Device Conductor 75A,75,11.47,ABCN,124.4,0,8.7,97.3,12,12,0,0,183,43,450,2,0,0,---,P237189
FU 035557_035557A,Device Conductor 15A,15,11.61,A CN,124.4,0,1.5,97.3,10,10,0,0,21,5,50,2,0,0,---,P170885
RC 03552579_03552579A,Device Conductor 630A,630,9.53,ABCN,125.5,0,35.6,97.3,6,6,0,0,753,179,1825,328,0,0,---,355-65R
SW 03552534_03552534A,Device Conductor 300A,300,8.4,A  N,125.5,0,5.7,97.2,2,2,0,0,40,10,100,30,0,0,---,BRGD
SW 03552537_03552537A,Device Conductor 300A,300,7.88, B N,125.3,0,7.1,97.3,2,2,0,0,50,12,125,51,0,0,---,BRGD
SW 03552541_03552541A,Device Conductor 300A,300,7.91,  CN,125.3,0,10.8,97.4,4,4,0,0,76,18,175,47,0,0,---,BRGD
SW 035560_03573804,Device Conductor 600A,600,12.35,ABCN,124.4,0,0,100,0,0,0,0,0,0,0,0,0,0,---,TS 355-T7-357
03552511A_03552512,2/0AL_PECN,158,7.37,ABCN,125.4,0,1.5,97.3,1,1,31,7,31,7,75,1,0,0,---,P30243 TO D3453083979
03552534A_03552535,2ALPECNPID,115,8.49,A  N,125.5,0,5.7,97.2,5,5,30,7,40,10,100,30,0,0,---,D2424484066 TO D2424484065
03552535_03552536,2ALPECNPID,115,8.76,A  N,125.5,0,1.4,97.2,1,1,10,2,10,2,25,6,0,0,---,D2424484065 TO D2423684030
03552537A_03552538,2ALPECNPID,115,8.13, B N,125.3,0,4.2,97.3,4,4,10,2,30,7,75,26,0,0,---,D2429184037 TO D2425684027
03552537A_03552540,2ALPECNPID,115,8.22, B N,125.3,0,2.8,97.3,2,2,20,5,20,5,50,25,0,0,---,D2429184037 TO D2423684041
03552538_03552539,2ALPECNPID,115,8.45, B N,125.3,0,2.8,97.3,2,2,20,5,20,5,50,16,0,0,---,D2425684027 TO D2424484005
03552541A_03552542,2ALPECNPID,115,8.03,  CN,125.3,0,10.8,97.4,9,9,33,8,76,18,175,47,0,0,---,D2428384033 TO D2421284024
03552542_03552543,2ALPECNPID,115,8.32,  CN,125.3,0,6.2,97.4,5,5,22,5,44,10,100,32,0,0,---,D2421284024 TO D2427183995
03552543_03552544,2ALPECNPID,115,8.53,  CN,125.3,0,3.1,97.4,3,3,22,5,22,5,50,14,0,0,---,D2427183995 TO D2428184008
03552547A_03552548,2ALPECNPID,115,8.11,  CN,125.4,0,10.8,97.4,9,9,22,5,76,18,175,69,0,0,---,P75966 TO D2443085300
03552548_03552549,2ALPECNPID,115,8.38,  CN,125.4,0,7.7,97.4,7,7,0,0,55,13,125,48,0,0,---,D2443085300 TO H2444285298
03552549_03552550,2ALPECNPID,115,8.49,  CN,125.4,0,1.5,97.4,1,1,11,3,11,3,25,13,0,0,---,H2444285298 TO D2444685304
03552549_03552551,2ALPECNPID,115,8.48,  CN,125.4,0,6.2,97.4,5,5,22,5,44,10,100,35,0,0,---,H2444285298 TO D2444285292
03552551_03552552,2ALPECNPID,115,8.57,  CN,125.4,0,3.1,97.4,3,3,22,5,22,5,50,20,0,0,---,D2444285292 TO D2444785288
03552553A_03552554,3-#6_CU_B,130,8.55, BCN,125.4,0,7.2,97.3,6,6,0,0,102,24,250,31,0,0,---,P571866 TO P673820
03552554_03552555,3-#6_CU_B,130,8.74, BCN,125.4,0,7.2,97.3,6,6,0,0,102,24,250,31,0,0,---,P673820 TO P170920
03552555_03552561,3-#6_CU_B,130,8.98, BCN,125.4,0,2.2,97.4,2,2,0,0,31,7,75,3,0,0,---,P170920 TO P203328
